노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20,0,2,13293000,21,2,2,13.5,23.4,18,0,24,105.46,136,18,0,1,5
20,7,0,22955000,291,2,2,10.6,22.3,15.9,0,21,105.46,10,0,0,1,6
20,7,0,2753000,46,2,2,10.6,22.3,15.9,0,21,105.46,10,0,0,1,6
20,6,0,44967000,652,2,2,10.6,22.3,15.9,0,21,105.46,40,0,0,1,6
20,2,0,21960000,367,2,2,10.6,22.3,15.9,0,21,105.46,42,63,0,1,6
20,2,0,47978000,801,2,2,10.6,22.3,15.9,0,21,105.46,46,63,0,1,6
20,7,0,70536000,1307,2,2,10.6,22.3,15.9,0,21,105.46,56,87,0,1,6
20,7,0,88828000,1645,2,2,10.6,22.3,15.9,0,21,105.46,58,87,0,1,6
20,9,0,23756000,398,2,2,10.6,22.3,15.9,0,21,105.46,60,52,0,1,6
20,9,0,37242000,623,2,2,10.6,22.3,15.9,0,21,105.46,62,52,0,1,6
20,3,0,56892000,1268,2,2,10.6,22.3,15.9,0,21,105.46,68,0,0,1,6
20,1,4,22480000,17,2,1,10.6,22.3,15.9,0,21,105.46,72,9,0,1,6
20,1,4,4166000,3,2,0,10.6,22.3,15.9,0,21,105.46,72,9,0,1,6
20,1,4,22452000,17,2,1,10.6,22.3,15.9,0,21,105.46,74,9,0,1,6
20,9,0,57788000,527,2,2,10.6,22.3,15.9,0,21,105.46,80,14,0,1,6
20,9,0,81630000,744,2,2,10.6,22.3,15.9,0,21,105.46,82,14,0,1,6
20,4,0,28023000,687,2,2,10.6,22.3,15.9,0,21,105.46,84,74,0,1,6
20,4,0,63078000,1547,2,2,10.6,22.3,15.9,0,21,105.46,88,74,0,1,6
20,6,1,19007000,96,2,2,10.6,22.3,15.9,0,21,105.46,90,67,0,1,6
20,6,1,56708000,285,2,2,10.6,22.3,15.9,0,21,105.46,92,67,0,1,6
20,3,0,16727000,336,2,2,10.6,22.3,15.9,0,21,105.46,96,98,0,1,6
20,3,0,37921000,760,2,2,10.6,22.3,15.9,0,21,105.46,,98,0,1,6
20,3,0,50788000,1018,2,2,10.6,22.3,15.9,0,21,105.46,99,98,0,1,6
20,3,0,55655000,1116,2,2,10.6,22.3,15.9,0,21,105.46,,98,0,1,6
20,3,0,57091000,1431,1,2,10.6,22.3,15.9,0,21,105.46,104,0,0,1,6
20,3,0,67365000,1689,0,2,10.6,22.3,15.9,0,21,105.46,106,0,0,1,6
20,6,0,11402000,116,0,2,10.6,22.3,15.9,0,21,105.46,120,0,0,1,6
20,6,0,44003000,445,1,2,10.6,22.3,15.9,0,21,105.46,122,0,0,1,6
20,6,0,19269000,195,0,2,10.6,22.3,15.9,0,21,105.46,122,0,0,1,6
20,6,0,23300000,236,2,2,10.6,22.3,15.9,0,21,105.46,124,0,0,1,6
20,4,1,5806000,40,0,2,10.6,22.3,15.9,0,21,105.46,126,111,0,1,6
20,4,1,31778000,179,2,2,10.6,22.3,15.9,0,21,105.46,128,111,0,1,6
20,4,1,14336000,97,2,2,10.6,22.3,15.9,0,21,105.46,128,111,0,1,6
20,4,1,23118000,130,0,2,10.6,22.3,15.9,0,21,105.46,130,111,0,1,6
20,4,1,14645000,99,1,2,10.6,22.3,15.9,0,21,105.46,130,111,0,1,6
20,9,1,9609000,47,1,1,10.6,22.3,15.9,0,21,105.46,132,59,0,1,6
20,9,1,1564000,8,1,1,10.6,22.3,15.9,0,21,105.46,132,59,0,1,6
20,9,1,24219000,112,2,0,10.6,22.3,15.9,0,21,105.46,134,59,0,1,6
20,9,1,16778000,81,2,1,10.6,22.3,15.9,0,21,105.46,134,59,0,1,6
20,9,1,7218000,35,2,0,10.6,22.3,15.9,0,21,105.46,134,59,0,1,6
20,9,1,47585000,219,2,0,10.6,22.3,15.9,0,21,105.46,136,59,0,1,6
20,9,1,38254000,184,2,1,10.6,22.3,15.9,0,21,105.46,136,59,0,1,6
20,9,1,9617000,47,2,0,10.6,22.3,15.9,0,21,105.46,136,59,0,1,6
20,9,1,7633000,39,2,1,10.6,22.3,15.9,0,21,105.46,136,59,0,1,6
20,5,0,22984000,194,2,2,10.6,22.3,15.9,0,21,105.46,138,20,0,1,6
20,5,0,25078000,211,2,2,10.6,22.3,15.9,0,21,105.46,140,20,0,1,6
20,5,0,30482000,257,0,2,10.6,22.3,15.9,0,21,105.46,142,20,0,1,6
20,4,0,14960000,215,0,2,9.3,21.3,14.7,3.4,24,105.46,0,0,0,0,0
20,4,0,29415000,422,2,2,9.3,21.3,14.7,3.4,24,105.46,2,0,0,0,0
20,4,0,40131000,575,2,2,9.3,21.3,14.7,3.4,24,105.46,4,0,0,0,0
20,5,0,16543000,277,2,2,9.3,21.3,14.7,3.4,24,105.46,6,65,0,0,0
20,5,0,21231000,355,2,2,9.3,21.3,14.7,3.4,24,105.46,10,65,0,0,0
20,6,0,16624000,340,2,2,9.3,21.3,14.7,3.4,24,105.46,36,0,0,0,0
20,6,0,27791000,568,2,2,9.3,21.3,14.7,3.4,24,105.46,38,0,0,0,0
20,4,0,20563000,691,2,2,9.3,21.3,14.7,3.4,24,105.46,42,109,0,0,0
20,4,0,32054000,1076,2,2,9.3,21.3,14.7,3.4,24,105.46,44,109,0,0,0
20,2,0,24891000,360,2,2,9.3,21.3,14.7,3.4,24,105.46,50,63,0,0,0
20,2,0,4176000,55,2,2,9.3,21.3,14.7,3.4,24,105.46,50,63,0,0,0
20,2,0,36585000,528,2,2,9.3,21.3,14.7,3.4,24,105.46,52,63,0,0,0
20,2,0,5660000,74,2,2,9.3,21.3,14.7,3.4,24,105.46,52,63,0,0,0
20,5,0,20255000,339,2,2,9.3,21.3,14.7,3.4,24,105.46,54,0,0,0,0
20,5,0,35237000,589,2,2,9.3,21.3,14.7,3.4,24,105.46,56,0,0,0,0
20,6,0,36330000,455,2,2,9.3,21.3,14.7,3.4,24,105.46,64,44,0,0,0
20,6,0,28820000,361,2,2,9.3,21.3,14.7,3.4,24,105.46,64,44,0,0,0
20,3,0,44849000,803,2,2,9.3,21.3,14.7,3.4,24,105.46,68,26,0,0,0
20,3,0,54414000,974,2,2,9.3,21.3,14.7,3.4,24,105.46,70,26,0,0,0
20,8,0,5009000,114,2,2,9.3,21.3,14.7,3.4,24,105.46,72,0,0,0,0
20,8,0,9118000,133,2,2,9.3,21.3,14.7,3.4,24,105.46,72,81,0,0,0
20,8,0,7917000,180,2,2,9.3,21.3,14.7,3.4,24,105.46,74,0,0,0,0
20,8,0,6690000,129,2,2,9.3,21.3,14.7,3.4,24,105.46,74,0,0,0,0
20,8,0,5676000,83,2,2,9.3,21.3,14.7,3.4,24,105.46,74,81,0,0,0
20,8,0,7558000,146,2,2,9.3,21.3,14.7,3.4,24,105.46,76,0,0,0,0
20,8,0,10702000,156,2,2,9.3,21.3,14.7,3.4,24,105.46,76,81,0,0,0
20,7,0,38470000,643,2,2,9.3,21.3,14.7,3.4,24,105.46,82,0,0,0,0
20,4,1,20015000,78,1,0,9.3,21.3,14.7,3.4,24,105.46,84,116,0,0,0
20,4,1,5278000,22,0,1,9.3,21.3,14.7,3.4,24,105.46,84,116,0,0,0
20,4,1,29179000,113,1,0,9.3,21.3,14.7,3.4,24,105.46,86,116,0,0,0
20,4,1,11338000,46,0,1,9.3,21.3,14.7,3.4,24,105.46,88,116,0,0,0
20,3,0,16962000,426,2,2,9.3,21.3,14.7,3.4,24,105.46,90,0,0,0,0
20,3,0,28140000,706,2,2,9.3,21.3,14.7,3.4,24,105.46,92,0,0,0,0
30,9,1,13998000,86,2,0,9.3,21.3,14.7,3.4,24,105.46,96,21,0,0,0
30,9,1,2893000,19,2,1,9.3,21.3,14.7,3.4,24,105.46,96,21,0,0,0
30,9,1,30414000,186,2,0,9.3,21.3,14.7,3.4,24,105.46,99,21,0,0,0
30,9,1,23431000,153,2,1,9.3,21.3,14.7,3.4,24,105.46,99,21,0,0,0
20,3,0,49851000,1136,2,2,9.3,21.3,14.7,3.4,24,105.46,106,55,0,0,0
20,7,0,19220000,483,2,2,9.3,21.3,14.7,3.4,24,105.46,108,87,0,0,0
20,7,0,37292000,937,2,2,9.3,21.3,14.7,3.4,24,105.46,110,87,0,0,0
10,5,0,6277000,158,2,2,9.3,21.3,14.7,3.4,24,105.46,114,6,0,0,0
10,5,0,21524000,540,2,2,9.3,21.3,14.7,3.4,24,105.46,117,6,0,0,0
10,5,0,29609000,743,2,2,9.3,21.3,14.7,3.4,24,105.46,118,6,0,0,0
20,1,2,24541000,56,2,1,9.3,21.3,14.7,3.4,24,105.46,120,10,0,0,0
20,1,2,19927000,41,2,0,9.3,21.3,14.7,3.4,24,105.46,120,10,0,0,0
20,1,2,31376000,72,2,1,9.3,21.3,14.7,3.4,24,105.46,122,10,0,0,0
20,1,2,43749000,100,1,1,9.3,21.3,14.7,3.4,24,105.46,124,10,0,0,0
20,1,2,32080000,66,0,0,9.3,21.3,14.7,3.4,24,105.46,124,10,0,0,0
20,1,6,0,0,2,0,9.3,21.3,14.7,3.4,24,105.46,126,1,0,0,0
20,1,3,0,0,2,1,9.3,21.3,14.7,3.4,24,105.46,128,1,0,0,0
20,1,6,0,0,2,1,9.3,21.3,14.7,3.4,24,105.46,128,1,0,0,0
20,1,6,7414000,3,2,0,9.3,21.3,14.7,3.4,24,105.46,128,1,0,0,0
20,1,4,17274000,10,2,1,9.3,21.3,14.7,3.4,24,105.46,130,1,0,0,0
20,1,6,6846000,3,2,1,9.3,21.3,14.7,3.4,24,105.46,130,1,0,0,0
20,1,6,0,0,2,0,9.3,21.3,14.7,3.4,24,105.46,130,1,0,0,0
20,9,1,13817000,83,2,1,9.3,21.3,14.7,3.4,24,105.46,132,4,0,0,0
20,9,1,3579000,23,2,0,9.3,21.3,14.7,3.4,24,105.46,132,4,0,0,0
20,9,1,21964000,131,2,1,9.3,21.3,14.7,3.4,24,105.46,134,4,0,0,0
20,9,1,9976000,57,2,0,9.3,21.3,14.7,3.4,24,105.46,134,4,0,0,0
20,9,1,9934000,68,2,1,9.3,21.3,14.7,3.4,24,105.46,134,4,0,0,0
20,9,1,7074000,45,2,0,9.3,21.3,14.7,3.4,24,105.46,134,4,0,0,0
20,9,1,10669000,60,2,0,9.3,21.3,14.7,3.4,24,105.46,136,4,0,0,0
20,9,1,8351000,53,2,0,9.3,21.3,14.7,3.4,24,105.46,136,4,0,0,0
20,7,0,30503000,765,2,2,8.5,18.8,13.3,1.2,26,105.46,4,0,0,0,1
20,6,0,7976000,134,2,2,8.5,18.8,13.3,1.2,26,105.46,6,42,0,0,1
20,6,0,10873000,182,2,2,8.5,18.8,13.3,1.2,26,105.46,10,42,0,0,1
20,9,0,21839000,522,2,2,8.5,18.8,13.3,1.2,26,105.46,42,72,0,0,1
20,5,0,31685000,538,2,2,8.5,18.8,13.3,1.2,26,105.46,50,66,0,0,1
20,5,0,38213000,648,2,2,8.5,18.8,13.3,1.2,26,105.46,52,66,0,0,1
20,8,0,23739000,403,2,2,8.5,18.8,13.3,1.2,26,105.46,54,0,0,0,1
20,8,0,41520000,704,2,2,8.5,18.8,13.3,1.2,26,105.46,56,0,0,0,1
20,8,0,49864000,846,2,2,8.5,18.8,13.3,1.2,26,105.46,58,0,0,0,1
20,3,0,61908000,1552,2,2,8.5,18.8,13.3,1.2,26,105.46,64,0,0,0,1
20,3,0,31723000,860,2,2,8.5,18.8,13.3,1.2,26,105.46,66,83,0,0,1
20,3,0,39685000,1076,2,2,8.5,18.8,13.3,1.2,26,105.46,68,83,0,0,1
20,7,0,32767000,556,2,2,8.5,18.8,13.3,1.2,26,105.46,74,0,0,0,1
20,8,0,9955000,251,2,2,8.5,18.8,13.3,1.2,26,105.46,84,92,0,0,1
20,8,0,13419000,338,2,2,8.5,18.8,13.3,1.2,26,105.46,86,92,0,0,1
20,8,0,13479000,339,2,2,8.5,18.8,13.3,1.2,26,105.46,88,92,0,0,1
30,8,5,3645000,2,2,2,8.5,18.8,13.3,1.2,26,105.46,90,43,0,0,1
30,8,4,3211000,2,2,2,8.5,18.8,13.3,1.2,26,105.46,90,75,0,0,1
30,8,4,4709000,4,2,2,8.5,18.8,13.3,1.2,26,105.46,90,37,0,0,1
30,8,2,1116000,2,2,2,8.5,18.8,13.3,1.2,26,105.46,90,75,0,0,1
30,8,6,10856000,4,2,2,8.5,18.8,13.3,1.2,26,105.46,93,0,0,0,1
30,8,3,1657000,2,2,2,8.5,18.8,13.3,1.2,26,105.46,93,43,0,0,1
30,8,4,11700000,10,2,2,8.5,18.8,13.3,1.2,26,105.46,93,37,0,0,1
20,3,0,26653000,477,2,2,8.5,18.8,13.3,1.2,26,105.46,96,26,0,0,1
20,3,0,37824000,677,2,2,8.5,18.8,13.3,1.2,26,105.46,98,26,0,0,1
20,3,0,53515000,1732,2,2,8.5,18.8,13.3,1.2,26,105.46,104,17,0,0,1
20,3,0,45499000,1473,2,2,8.5,18.8,13.3,1.2,26,105.46,106,17,0,0,1
20,3,0,11855000,361,2,2,8.5,18.8,13.3,1.2,26,105.46,110,0,0,0,1
20,3,0,30661000,1061,2,2,8.5,18.8,13.3,1.2,26,105.46,112,0,0,0,1
20,3,0,27776000,845,2,2,8.5,18.8,13.3,1.2,26,105.46,112,0,0,0,1
10,8,0,2265000,59,2,2,8.5,18.8,13.3,1.2,26,105.46,114,0,0,0,1
10,8,0,11245000,289,2,2,8.5,18.8,13.3,1.2,26,105.46,116,0,0,0,1
10,8,0,18338000,471,2,2,8.5,18.8,13.3,1.2,26,105.46,118,0,0,0,1
10,8,0,27747000,712,2,2,8.5,18.8,13.3,1.2,26,105.46,119,0,0,0,1
20,4,1,9133000,39,2,0,8.5,18.8,13.3,1.2,26,105.46,120,23,0,0,1
20,4,2,0,0,2,1,8.5,18.8,13.3,1.2,26,105.46,120,23,0,0,1
20,4,2,1790000,4,2,0,8.5,18.8,13.3,1.2,26,105.46,122,23,0,0,1
20,4,2,9324000,23,2,1,8.5,18.8,13.3,1.2,26,105.46,122,23,0,0,1
20,4,1,26046000,109,2,0,8.5,18.8,13.3,1.2,26,105.46,124,23,0,0,1
20,4,1,47622000,218,2,1,8.5,18.8,13.3,1.2,26,105.46,124,23,0,0,1
20,5,0,17697000,149,2,2,8.5,18.8,13.3,1.2,26,105.46,126,20,0,0,1
20,5,0,42652000,359,2,2,8.5,18.8,13.3,1.2,26,105.46,128,20,0,0,1
20,5,0,22761000,192,2,2,8.5,18.8,13.3,1.2,26,105.46,128,20,0,0,1
20,5,0,78404000,659,2,2,8.5,18.8,13.3,1.2,26,105.46,130,20,0,0,1
20,5,0,33507000,282,2,2,8.5,18.8,13.3,1.2,26,105.46,130,20,0,0,1
20,1,4,5199000,4,2,0,8.5,18.8,13.3,1.2,26,105.46,132,96,0,0,1
20,4,1,8202000,49,2,2,8.5,18.8,13.3,1.2,26,105.46,138,69,0,0,1
20,4,1,5798000,40,2,2,8.5,18.8,13.3,1.2,26,105.46,138,69,0,0,1
20,4,0,4709000,49,2,2,8.5,18.8,13.3,1.2,26,105.46,138,69,0,0,1
20,4,0,6863000,71,2,2,8.5,18.8,13.3,1.2,26,105.46,140,69,0,0,1
20,4,0,9510000,122,2,2,8.5,18.8,13.3,1.2,26,105.46,140,69,0,0,1
20,4,1,13087000,78,2,2,8.5,18.8,13.3,1.2,26,105.46,142,69,0,0,1
20,7,0,41843000,1049,2,2,8.1,20.4,13.3,0,19,105.46,2,0,0,0,2
20,7,0,32592000,817,2,2,8.1,20.4,13.3,0,19,105.46,4,0,0,0,2
20,4,0,13551000,244,2,2,8.1,20.4,13.3,0,19,105.46,6,0,0,0,2
20,4,0,1180000,34,2,2,8.1,20.4,13.3,0,19,105.46,8,0,0,0,2
20,4,0,18278000,329,2,2,8.1,20.4,13.3,0,19,105.46,10,0,0,0,2
20,4,0,2170000,61,0,2,8.1,20.4,13.3,0,19,105.46,10,0,0,0,2
20,4,0,16107000,269,1,2,8.1,20.4,13.3,0,19,105.46,36,0,0,0,2
20,4,0,2377000,60,0,2,8.1,20.4,13.3,0,19,105.46,36,0,0,0,2
20,4,0,3264000,82,0,2,8.1,20.4,13.3,0,19,105.46,38,0,0,0,2
20,4,0,14530000,243,1,2,8.1,20.4,13.3,0,19,105.46,40,0,0,0,2
20,5,0,19498000,391,2,2,8.1,20.4,13.3,0,19,105.46,42,65,0,0,2
20,5,0,26060000,523,2,2,8.1,20.4,13.3,0,19,105.46,46,65,0,0,2
20,2,0,19800000,497,2,2,8.1,20.4,13.3,0,19,105.46,48,0,0,0,2
20,2,0,26542000,666,2,2,8.1,20.4,13.3,0,19,105.46,50,0,0,0,2
20,2,0,29424000,738,2,2,8.1,20.4,13.3,0,19,105.46,52,0,0,0,2
20,4,0,37757000,632,2,2,8.1,20.4,13.3,0,19,105.46,56,0,0,0,2
20,5,0,50015000,835,2,2,8.1,20.4,13.3,0,19,105.46,62,0,0,0,2
20,5,0,59930000,1001,2,2,8.1,20.4,13.3,0,19,105.46,64,0,0,0,2
20,3,0,41833000,749,2,2,8.1,20.4,13.3,0,19,105.46,70,47,0,0,2
20,4,0,52720000,1293,2,2,8.1,20.4,13.3,0,19,105.46,76,74,0,0,2
20,6,0,38841000,563,2,2,8.1,20.4,13.3,0,19,105.46,80,0,0,0,2
20,6,0,44867000,651,2,2,8.1,20.4,13.3,0,19,105.46,82,0,0,0,2
20,3,0,16515000,276,2,2,8.1,20.4,13.3,0,19,105.46,84,0,0,0,2
20,3,0,21850000,365,2,2,8.1,20.4,13.3,0,19,105.46,86,0,0,0,2
20,9,0,71377000,651,2,2,8.1,20.4,13.3,0,19,105.46,94,14,0,0,2
20,4,1,13576000,69,2,2,8.1,20.4,13.3,0,19,105.46,96,111,0,0,2
20,4,1,4340000,30,2,2,8.1,20.4,13.3,0,19,105.46,96,111,0,0,2
20,4,1,8133000,46,2,2,8.1,20.4,13.3,0,19,105.46,98,111,0,0,2
20,4,1,17546000,89,2,2,8.1,20.4,13.3,0,19,105.46,100,111,0,0,2
20,4,1,9612000,65,2,2,8.1,20.4,13.3,0,19,105.46,100,111,0,0,2
20,3,0,25571000,641,2,2,8.1,20.4,13.3,0,19,105.46,102,0,0,0,2
20,3,0,40937000,1026,2,2,8.1,20.4,13.3,0,19,105.46,104,0,0,0,2
20,3,0,43064000,1080,2,2,8.1,20.4,13.3,0,19,105.46,106,0,0,0,2
20,9,1,6154000,33,2,0,8.1,20.4,13.3,0,19,105.46,108,60,0,0,2
20,9,1,11577000,62,2,0,8.1,20.4,13.3,0,19,105.46,110,60,0,0,2
20,9,1,24517000,130,2,0,8.1,20.4,13.3,0,19,105.46,112,60,0,0,2
20,9,1,16161000,91,2,1,8.1,20.4,13.3,0,19,105.46,112,60,0,0,2
20,7,0,28192000,523,2,2,8.1,20.4,13.3,0,19,105.46,114,87,0,0,2
20,7,0,62736000,1162,2,2,8.1,20.4,13.3,0,19,105.46,118,87,0,0,2
20,6,0,10695000,134,2,2,8.1,20.4,13.3,0,19,105.46,120,44,0,0,2
20,6,0,5102000,64,2,2,8.1,20.4,13.3,0,19,105.46,120,44,0,0,2
20,6,0,30476000,382,2,2,8.1,20.4,13.3,0,19,105.46,122,44,0,0,2
20,6,0,35179000,441,2,2,8.1,20.4,13.3,0,19,105.46,124,44,0,0,2
20,6,0,15976000,200,2,2,8.1,20.4,13.3,0,19,105.46,124,44,0,0,2
20,0,2,10526000,18,2,2,8.1,20.4,13.3,0,19,105.46,126,18,0,0,2
20,0,2,1944000,3,2,2,8.1,20.4,13.3,0,19,105.46,126,18,0,0,2
20,0,2,22434000,41,2,2,8.1,20.4,13.3,0,19,105.46,128,18,0,0,2
20,0,2,12276000,21,2,2,8.1,20.4,13.3,0,19,105.46,128,18,0,0,2
20,0,2,7618000,12,2,2,8.1,20.4,13.3,0,19,105.46,128,18,0,0,2
20,0,2,24485000,41,2,2,8.1,20.4,13.3,0,19,105.46,130,18,0,0,2
20,4,2,0,0,2,0,8.1,20.4,13.3,0,19,105.46,132,0,0,0,2
20,4,2,1571000,4,2,0,8.1,20.4,13.3,0,19,105.46,134,0,0,0,2
20,4,2,43540000,97,2,1,8.1,20.4,13.3,0,19,105.46,136,0,0,0,2
20,4,2,1571000,4,2,0,8.1,20.4,13.3,0,19,105.46,136,0,0,0,2
20,4,0,23923000,347,2,2,8.1,20.4,13.3,0,19,105.46,138,0,0,0,2
20,4,0,23506000,341,2,2,8.1,20.4,13.3,0,19,105.46,140,0,0,0,2
20,4,0,31327000,455,2,2,8.1,20.4,13.3,0,19,105.46,142,0,0,0,2
20,4,0,0,0,2,2,8.1,20.4,13.3,0,19,105.46,142,0,0,0,2
30,4,1,16089000,63,2,2,9.5,19.9,14,0,22,105.46,0,0,0,0,3
30,4,1,2238000,15,2,2,9.5,19.9,14,0,22,105.46,0,0,0,0,3
30,4,1,6621000,42,0,2,9.5,19.9,14,0,22,105.46,3,0,0,0,3
20,2,1,6164000,35,0,2,9.5,19.9,14,0,22,105.46,8,0,0,0,3
20,5,0,17784000,363,2,2,9.5,19.9,14,0,22,105.46,38,0,0,0,3
20,2,0,24517000,410,2,2,9.5,19.9,14,0,22,105.46,42,63,0,0,3
20,9,0,26802000,433,2,2,9.5,19.9,14,0,22,105.46,50,0,0,0,3
20,6,0,32221000,467,2,2,9.5,19.9,14,0,22,105.46,54,0,0,0,3
20,3,0,38677000,692,2,2,9.5,19.9,14,0,22,105.46,62,0,0,0,3
20,3,0,61606000,1103,2,2,9.5,19.9,14,0,22,105.46,64,0,0,0,3
20,3,0,31142000,625,2,2,9.5,19.9,14,0,22,105.46,66,48,0,0,3
20,3,0,47365000,950,2,2,9.5,19.9,14,0,22,105.46,68,48,0,0,3
20,3,0,46329000,929,2,2,9.5,19.9,14,0,22,105.46,70,48,0,0,3
20,8,4,0,0,2,2,9.5,19.9,14,0,22,105.46,72,107,0,0,3
20,8,3,0,0,2,2,9.5,19.9,14,0,22,105.46,72,107,0,0,3
20,8,2,4624000,8,2,2,9.5,19.9,14,0,22,105.46,72,107,0,0,3
20,8,4,12950000,8,2,2,9.5,19.9,14,0,22,105.46,74,107,0,0,3
20,8,4,38746000,23,2,2,9.5,19.9,14,0,22,105.46,76,107,0,0,3
20,8,0,35789000,1201,2,2,9.5,19.9,14,0,22,105.46,80,0,0,0,3
20,8,0,43163000,1449,2,2,9.5,19.9,14,0,22,105.46,82,0,0,0,3
20,9,2,4533000,15,2,0,9.5,19.9,14,0,22,105.46,86,0,0,0,3
20,9,2,5476000,18,2,1,9.5,19.9,14,0,22,105.46,86,0,0,0,3
20,9,2,11258000,36,2,0,9.5,19.9,14,0,22,105.46,88,0,0,0,3
20,9,2,5476000,18,2,1,9.5,19.9,14,0,22,105.46,88,0,0,0,3
20,7,0,32487000,465,2,2,9.5,19.9,14,0,22,105.46,92,0,0,0,3
20,3,0,47098000,1277,2,2,9.5,19.9,14,0,22,105.46,100,83,0,0,3
20,3,0,31168000,782,2,2,9.5,19.9,14,0,22,105.46,102,0,0,0,3
20,3,0,46581000,1168,2,2,9.5,19.9,14,0,22,105.46,104,0,0,0,3
20,3,0,15432000,378,2,2,9.5,19.9,14,0,22,105.46,108,0,0,0,3
20,3,0,28221000,690,2,2,9.5,19.9,14,0,22,105.46,110,0,0,0,3
20,3,0,31805000,778,2,2,9.5,19.9,14,0,22,105.46,112,0,0,0,3
20,4,0,16458000,184,2,2,9.5,19.9,14,0,22,105.46,114,96,0,0,3
20,4,0,34273000,382,2,2,9.5,19.9,14,0,22,105.46,116,96,0,0,3
20,4,1,9209000,63,2,2,9.5,19.9,14,0,22,105.46,120,69,0,0,3
20,4,1,14363000,98,1,2,9.5,19.9,14,0,22,105.46,122,69,0,0,3
20,4,0,11768000,151,2,2,9.5,19.9,14,0,22,105.46,122,69,0,0,3
20,4,1,27072000,183,2,2,9.5,19.9,14,0,22,105.46,124,69,0,0,3
20,4,0,12981000,133,2,2,9.5,19.9,14,0,22,105.46,124,69,0,0,3
20,9,1,18415000,85,2,0,9.5,19.9,14,0,22,105.46,126,59,0,0,3
20,9,1,12792000,62,2,1,9.5,19.9,14,0,22,105.46,126,59,0,0,3
20,9,1,21559000,104,2,1,9.5,19.9,14,0,22,105.46,128,59,0,0,3
20,9,1,4839000,24,2,0,9.5,19.9,14,0,22,105.46,128,59,0,0,3
20,9,1,54318000,250,2,0,9.5,19.9,14,0,22,105.46,130,59,0,0,3
20,9,1,9621000,47,2,0,9.5,19.9,14,0,22,105.46,130,59,0,0,3
20,9,1,12862000,65,2,1,9.5,19.9,14,0,22,105.46,130,59,0,0,3
20,1,4,26154000,20,2,1,9.5,19.9,14,0,22,105.46,132,9,0,0,3
20,1,4,16570000,12,2,0,9.5,19.9,14,0,22,105.46,132,9,0,0,3
20,1,4,45438000,31,2,0,9.5,19.9,14,0,22,105.46,134,9,0,0,3
20,5,0,10073000,145,2,2,11,19.5,15.3,3.8,27,105.46,0,65,0,0,4
20,8,1,6376000,36,2,2,11,19.5,15.3,3.8,27,105.46,6,107,0,0,4
20,8,1,2193000,13,2,2,11,19.5,15.3,3.8,27,105.46,6,107,0,0,4
20,8,1,10795000,61,2,2,11,19.5,15.3,3.8,27,105.46,8,107,0,0,4
20,8,1,4885000,28,2,2,11,19.5,15.3,3.8,27,105.46,8,107,0,0,4
20,8,1,15516000,88,2,2,11,19.5,15.3,3.8,27,105.46,10,107,0,0,4
20,8,1,7003000,40,2,2,11,19.5,15.3,3.8,27,105.46,10,107,0,0,4
20,7,0,12065000,303,2,2,11,19.5,15.3,3.8,27,105.46,36,0,0,0,4
20,7,0,25768000,646,2,2,11,19.5,15.3,3.8,27,105.46,40,0,0,0,4
30,2,0,15577000,131,2,2,11,19.5,15.3,3.8,27,105.46,42,0,0,0,4
30,2,0,28674000,241,2,2,11,19.5,15.3,3.8,27,105.46,45,0,0,0,4
20,4,0,7333000,74,2,1,11,19.5,15.3,3.8,27,105.46,48,0,0,0,4
20,4,0,3208000,30,2,0,11,19.5,15.3,3.8,27,105.46,48,0,0,0,4
20,4,0,20994000,210,2,1,11,19.5,15.3,3.8,27,105.46,52,0,0,0,4
20,4,0,9565000,89,2,0,11,19.5,15.3,3.8,27,105.46,52,0,0,0,4
20,8,0,7822000,80,2,2,11,19.5,15.3,3.8,27,105.46,54,30,0,0,4
20,8,0,6717000,86,2,2,11,19.5,15.3,3.8,27,105.46,54,29,0,0,4
20,8,0,14614000,185,2,2,11,19.5,15.3,3.8,27,105.46,56,29,0,0,4
20,8,0,25664000,260,2,2,11,19.5,15.3,3.8,27,105.46,58,30,0,0,4
20,8,0,19879000,252,2,2,11,19.5,15.3,3.8,27,105.46,58,29,0,0,4
20,3,0,22529000,452,2,2,11,19.5,15.3,3.8,27,105.46,,98,0,0,4
20,3,0,23798000,477,2,2,11,19.5,15.3,3.8,27,105.46,63,98,0,0,4
20,3,0,31737000,637,2,2,11,19.5,15.3,3.8,27,105.46,,98,0,0,4
20,3,0,44387000,795,2,2,11,19.5,15.3,3.8,27,105.46,68,26,0,0,4
20,4,0,22297000,749,2,2,11,19.5,15.3,3.8,27,105.46,78,109,0,0,4
20,6,0,9333000,313,2,2,11,19.5,15.3,3.8,27,105.46,84,86,0,0,4
20,6,0,13298000,445,2,2,11,19.5,15.3,3.8,27,105.46,86,86,0,0,4
20,6,0,15649000,524,2,2,11,19.5,15.3,3.8,27,105.46,88,86,0,0,4
20,3,0,16656000,274,2,2,11,19.5,15.3,3.8,27,105.46,90,0,0,0,4
20,3,0,50096000,823,2,2,11,19.5,15.3,3.8,27,105.46,94,0,0,0,4
20,3,0,46127000,1157,2,2,11,19.5,15.3,3.8,27,105.46,98,0,0,0,4
