,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가
35409,35409,2019-12-10 19:20,20,푸마 시그니처 코튼 트렁크 9종,5,89000,5796000,66,Tuesday,No,No,0.0
35410,35410,2019-12-10 19:20,20,푸마 코튼 언더탑 9종,5,89000,0,0,Tuesday,No,No,0.0
35411,35411,2019-12-10 19:40,20,푸마 스트레치 심리스 드로즈 11종,5,89000,42366000,477,Tuesday,No,No,0.0
35412,35412,2019-12-10 19:40,20,푸마 시그니처 코튼 트렁크 9종,5,89000,9597000,108,Tuesday,No,No,0.0
35413,35413,2019-12-10 19:40,20,푸마 코튼 언더탑 9종,5,89000,2248000,26,Tuesday,No,No,0.0
35414,35414,2019-12-10 20:00,20,푸마 스트레치 심리스 드로즈 11종,5,89000,52289000,588,Tuesday,No,No,0.0
35415,35415,2019-12-10 20:00,20,푸마 시그니처 코튼 트렁크 9종,5,89000,9790000,110,Tuesday,No,No,0.0
35416,35416,2019-12-10 20:00,20,푸마 코튼 언더탑 9종,5,89000,2613000,30,Tuesday,No,No,0.0
35417,35417,2019-12-10 20:20,20,(1등급)221L_딤채김치냉장고(LDL22DHWJJ),1,899000,47938000,54,Tuesday,No,No,0.0
35418,35418,2019-12-10 20:40,20,(1등급)221L_딤채김치냉장고(LDL22DHWJJ),1,899000,82966000,93,Tuesday,No,No,0.0
35419,35419,2019-12-10 21:00,20,(1등급)221L_딤채김치냉장고(LDL22DHWJJ),1,899000,83271000,93,Tuesday,No,No,0.0
35420,35420,2019-12-10 21:20,20,(퀸+퀸)일월 품안애 온수매트,4,248000,11553000,47,Tuesday,No,No,0.0
35421,35421,2019-12-10 21:20,20,(퀸+싱글)일월 품안애 온수매트,4,218000,8442000,39,Tuesday,No,No,0.0
35422,35422,2019-12-10 21:20,20,(싱글+싱글)일월 품안애 온수매트,4,198000,5011000,26,Tuesday,No,No,0.0
35423,35423,2019-12-10 21:20,20,(킹사이즈)일월 품안애 온수매트,4,168000,4270000,26,Tuesday,No,No,0.0
35424,35424,2019-12-10 21:20,20,(퀸사이즈)일월 품안애 온수매트,4,148000,5364000,37,Tuesday,No,No,0.0
35425,35425,2019-12-10 21:20,20,(싱글사이즈)일월 품안애 온수매트,4,118000,4239000,36,Tuesday,No,No,0.0
35426,35426,2019-12-10 21:40,20,(퀸+퀸)일월 품안애 온수매트,4,248000,17602000,71,Tuesday,No,No,0.0
35427,35427,2019-12-10 21:40,20,(퀸+싱글)일월 품안애 온수매트,4,218000,25440000,117,Tuesday,No,No,0.0
35428,35428,2019-12-10 21:40,20,(싱글+싱글)일월 품안애 온수매트,4,198000,12525000,64,Tuesday,No,No,0.0
35429,35429,2019-12-10 21:40,20,(킹사이즈)일월 품안애 온수매트,4,168000,7293000,44,Tuesday,No,No,0.0
35430,35430,2019-12-10 21:40,20,(퀸사이즈)일월 품안애 온수매트,4,148000,12213000,83,Tuesday,No,No,0.0
35431,35431,2019-12-10 21:40,20,(싱글사이즈)일월 품안애 온수매트,4,118000,8884000,76,Tuesday,No,No,0.0
35432,35432,2019-12-10 22:00,20,(퀸+퀸)일월 품안애 온수매트,4,248000,35060000,142,Tuesday,No,No,0.0
35433,35433,2019-12-10 22:00,20,(퀸+싱글)일월 품안애 온수매트,4,218000,29012000,134,Tuesday,No,No,0.0
35434,35434,2019-12-10 22:00,20,(싱글+싱글)일월 품안애 온수매트,4,198000,16009000,81,Tuesday,No,No,0.0
35435,35435,2019-12-10 22:00,20,(킹사이즈)일월 품안애 온수매트,4,168000,12123000,73,Tuesday,No,No,0.0
35436,35436,2019-12-10 22:00,20,(퀸사이즈)일월 품안애 온수매트,4,148000,10696000,73,Tuesday,No,No,0.0
35437,35437,2019-12-10 22:00,20,(싱글사이즈)일월 품안애 온수매트,4,118000,10444000,89,Tuesday,No,No,0.0
35438,35438,2019-12-10 22:20,20,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,1,2660000,0,0,Tuesday,No,No,12.0
35439,35439,2019-12-10 22:20,20,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,1,2500000,0,0,Tuesday,No,No,12.0
35440,35440,2019-12-10 22:20,20,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,1,1620000,4420000,3,Tuesday,No,No,12.0
35441,35441,2019-12-10 22:20,20,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,1,1530000,4176000,3,Tuesday,No,No,12.0
35442,35442,2019-12-10 22:20,20,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,1,1110000,0,0,Tuesday,No,No,12.0
35443,35443,2019-12-10 22:20,20,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,1,1050000,5723000,6,Tuesday,No,No,12.0
35444,35444,2019-12-10 22:40,20,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,1,2660000,7243000,3,Tuesday,No,No,12.0
35445,35445,2019-12-10 22:40,20,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,1,2500000,13568000,6,Tuesday,No,No,12.0
35446,35446,2019-12-10 22:40,20,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,1,1620000,17531000,11,Tuesday,No,No,12.0
35447,35447,2019-12-10 22:40,20,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,1,1530000,12455000,9,Tuesday,No,No,12.0
35448,35448,2019-12-10 22:40,20,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,1,1110000,9008000,9,Tuesday,No,No,12.0
35449,35449,2019-12-10 22:40,20,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,1,1050000,5696000,6,Tuesday,No,No,12.0
35450,35450,2019-12-10 23:00,20,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,1,2660000,28823000,11,Tuesday,No,No,12.0
35451,35451,2019-12-10 23:00,20,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,1,2500000,0,0,Tuesday,No,No,12.0
35452,35452,2019-12-10 23:00,20,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,1,1620000,26326000,17,Tuesday,No,No,12.0
35453,35453,2019-12-10 23:00,20,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,1,1530000,4203000,3,Tuesday,No,No,12.0
35454,35454,2019-12-10 23:00,20,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,1,1110000,6022000,6,Tuesday,No,No,12.0
35455,35455,2019-12-10 23:00,20,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,1,1050000,11339000,11,Tuesday,No,No,12.0
35456,35456,2019-12-10 23:20,20,코몽트 덤블 플리스 자켓 2종,6,39900,31136000,781,Tuesday,No,No,0.0
35457,35457,2019-12-10 23:40,20,코몽트 덤블 플리스 자켓 2종,6,39900,56772000,1423,Tuesday,No,No,0.0
35458,35458,2019-12-11 0:00,20,코몽트 덤블 플리스 자켓 2종,6,39900,187419000,4698,Wednesday,No,No,0.0
35459,35459,2019-12-11 1:20,20,헤드 프리무빙 레깅스 4종 패키지,5,69000,18566000,270,Wednesday,No,No,0.0
35460,35460,2019-12-11 1:40,20,헤드 프리무빙 레깅스 4종 패키지,5,69000,18873000,274,Wednesday,No,No,0.0
35461,35461,2019-12-11 2:00,20,헤드 프리무빙 레깅스 4종 패키지,5,69000,23373000,339,Wednesday,No,No,0.0
35462,35462,2019-12-11 6:20,20,코펜하겐럭스 판초니트4종,6,29900,13670000,458,Wednesday,No,No,0.0
35463,35463,2019-12-11 6:40,20,코펜하겐럭스 판초니트4종,6,29900,23410000,783,Wednesday,No,No,0.0
35464,35464,2019-12-11 7:00,20,코펜하겐럭스 판초니트4종,6,29900,19565000,655,Wednesday,No,No,0.0
35465,35465,2019-12-11 7:20,20,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),3,59900,15510000,259,Wednesday,No,No,0.0
35466,35466,2019-12-11 7:40,20,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),3,59900,18264000,305,Wednesday,No,No,0.0
35467,35467,2019-12-11 8:00,20,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),3,59900,20380000,341,Wednesday,No,No,0.0
35468,35468,2019-12-11 8:20,20,푸마 웜셀 퍼치마레깅스 3종,5,59000,18162000,308,Wednesday,No,No,0.0
35469,35469,2019-12-11 8:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,1916000,33,Wednesday,No,No,0.0
35470,35470,2019-12-11 8:40,20,푸마 웜셀 퍼치마레깅스 3종,5,59000,24502000,416,Wednesday,No,No,0.0
35471,35471,2019-12-11 8:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,2631000,45,Wednesday,No,No,0.0
35472,35472,2019-12-11 9:00,20,푸마 웜셀 퍼치마레깅스 3종,5,59000,28114000,477,Wednesday,No,No,0.0
35473,35473,2019-12-11 9:00,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,3373000,58,Wednesday,No,No,0.0
35474,35474,2019-12-11 9:20,20,까사마루 접이식 테이블 세트,4,79000,11484000,146,Wednesday,No,No,0.0
35475,35475,2019-12-11 9:20,20,까사마루 접이식 테이블 세트(1+1세트),4,158000,3303000,21,Wednesday,No,No,0.0
35476,35476,2019-12-11 9:20,20,까사마루 접이식 의자,4,19900,533000,27,Wednesday,No,No,0.0
35477,35477,2019-12-11 9:20,20,까사마루 접이식 벤치 의자(2인),4,39900,342000,9,Wednesday,No,No,0.0
35478,35478,2019-12-11 9:40,20,까사마루 접이식 테이블 세트,4,79000,25159000,319,Wednesday,No,No,0.0
35479,35479,2019-12-11 9:40,20,까사마루 접이식 테이블 세트(1+1세트),4,158000,13570000,86,Wednesday,No,No,0.0
35480,35480,2019-12-11 9:40,20,까사마루 접이식 의자,4,19900,1978000,100,Wednesday,No,No,0.0
35481,35481,2019-12-11 9:40,20,까사마루 접이식 벤치 의자(2인),4,39900,3184000,80,Wednesday,No,No,0.0
35482,35482,2019-12-11 10:00,20,까사마루 접이식 테이블 세트,4,79000,26575000,337,Wednesday,No,No,0.0
35483,35483,2019-12-11 10:00,20,까사마루 접이식 테이블 세트(1+1세트),4,158000,13624000,87,Wednesday,No,No,0.0
35484,35484,2019-12-11 10:00,20,까사마루 접이식 의자,4,19900,1382000,70,Wednesday,No,No,0.0
35485,35485,2019-12-11 10:00,20,까사마루 접이식 벤치 의자(2인),4,39900,2342000,59,Wednesday,No,No,0.0
35486,35486,2019-12-11 10:20,20,KF94 엔웰스황사방역마스크 100매,4,59900,26058000,436,Wednesday,No,No,0.0
35487,35487,2019-12-11 10:40,20,KF94 엔웰스황사방역마스크 100매,4,59900,36957000,617,Wednesday,No,No,0.0
35488,35488,2019-12-11 11:00,20,KF94 엔웰스황사방역마스크 100매,4,59900,46703000,780,Wednesday,No,No,0.0
35489,35489,2019-12-11 11:20,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,16997000,551,Wednesday,No,No,0.0
35490,35490,2019-12-11 11:30,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,25643000,830,Wednesday,No,No,0.0
35491,35491,2019-12-11 11:40,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,25689000,832,Wednesday,No,No,0.0
35492,35492,2019-12-11 11:50,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,24473000,793,Wednesday,No,No,0.0
35493,35493,2019-12-11 12:00,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,25005000,810,Wednesday,No,No,0.0
35494,35494,2019-12-11 12:10,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,29418000,953,Wednesday,No,No,0.0
35495,35495,2019-12-11 12:20,20,코몽트 덤블 플리스 자켓 2종,6,39900,21499000,539,Wednesday,No,No,0.0
35496,35496,2019-12-11 12:40,20,코몽트 덤블 플리스 자켓 2종,6,39900,39765000,997,Wednesday,No,No,0.0
35497,35497,2019-12-11 13:00,20,코몽트 덤블 플리스 자켓 2종,6,39900,63142000,1583,Wednesday,No,No,0.0
35498,35498,2019-12-11 13:20,20,구스터 티포트 1세트,9,39900,13120000,329,Wednesday,No,No,0.0
35499,35499,2019-12-11 13:20,20,구스터 티포트 1+1 세트,9,69900,15264000,219,Wednesday,No,No,0.0
35500,35500,2019-12-11 13:40,20,구스터 티포트 1세트,9,39900,20403000,512,Wednesday,No,No,0.0
35501,35501,2019-12-11 13:40,20,구스터 티포트 1+1 세트,9,69900,18280000,262,Wednesday,No,No,0.0
35502,35502,2019-12-11 14:00,20,구스터 티포트 1세트,9,39900,18842000,473,Wednesday,No,No,0.0
35503,35503,2019-12-11 14:00,20,구스터 티포트 1+1 세트,9,69900,23563000,338,Wednesday,No,No,0.0
35504,35504,2019-12-11 14:20,20,실크테라피 오리지널 에센스 패키지,7,69900,23170000,332,Wednesday,No,No,0.0
35505,35505,2019-12-11 14:40,20,실크테라피 오리지널 에센스 패키지,7,69900,55819000,799,Wednesday,No,No,0.0
35506,35506,2019-12-11 15:00,20,멋진밥상 흥양농협 햅쌀 20kg,3,58900,45331000,770,Wednesday,No,No,0.0
35507,35507,2019-12-11 15:20,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,27637000,711,Wednesday,No,No,0.0
35508,35508,2019-12-11 15:40,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,33972000,874,Wednesday,No,No,0.0
35509,35509,2019-12-11 16:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,27052000,247,Wednesday,No,No,0.0
35510,35510,2019-12-11 16:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,46410000,423,Wednesday,No,No,0.0
35511,35511,2019-12-11 16:40,20,한일 대용량 스텐 분쇄믹서기,9,109800,54539000,497,Wednesday,No,No,0.0
35512,35512,2019-12-11 17:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,69886000,637,Wednesday,No,No,0.0
35513,35513,2019-12-11 17:20,20,하림뼈없는양념닭발세트,3,39900,31183000,782,Wednesday,No,No,0.0
35514,35514,2019-12-11 17:40,20,하림뼈없는양념닭발세트,3,39900,39329000,986,Wednesday,No,No,0.0
35515,35515,2019-12-11 18:00,20,하림뼈없는양념닭발세트,3,39900,53231000,1335,Wednesday,No,No,0.0
35516,35516,2019-12-11 18:20,20,오세득 본 갈비탕,3,61900,28542000,462,Wednesday,No,No,0.0
35517,35517,2019-12-11 18:40,20,오세득 본 갈비탕,3,61900,56108000,907,Wednesday,No,No,0.0
35518,35518,2019-12-11 19:00,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,239000,4481000,19,Wednesday,No,No,0.0
35519,35519,2019-12-11 19:00,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,219000,15509000,71,Wednesday,No,No,0.0
35520,35520,2019-12-11 19:00,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,458000,0,0,Wednesday,No,No,0.0
35521,35521,2019-12-11 19:00,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,6536000,16,Wednesday,No,No,0.0
35522,35522,2019-12-11 19:20,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,239000,14431000,61,Wednesday,No,No,0.0
35523,35523,2019-12-11 19:20,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,219000,35311000,162,Wednesday,No,No,0.0
35524,35524,2019-12-11 19:20,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,458000,1710000,4,Wednesday,No,No,0.0
35525,35525,2019-12-11 19:20,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,6327000,16,Wednesday,No,No,0.0
35526,35526,2019-12-11 19:40,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,239000,16113000,68,Wednesday,No,No,0.0
35527,35527,2019-12-11 19:40,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,219000,32606000,149,Wednesday,No,No,0.0
35528,35528,2019-12-11 19:40,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,458000,3499000,8,Wednesday,No,No,0.0
35529,35529,2019-12-11 19:40,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,3038000,8,Wednesday,No,No,0.0
35530,35530,2019-12-11 20:00,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,239000,29329000,123,Wednesday,No,No,0.0
35531,35531,2019-12-11 20:00,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,219000,41373000,189,Wednesday,No,No,0.0
35532,35532,2019-12-11 20:00,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,458000,0,0,Wednesday,No,No,0.0
35533,35533,2019-12-11 20:00,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,9465000,23,Wednesday,No,No,0.0
35534,35534,2019-12-11 20:20,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,15626000,72,Wednesday,No,No,0.0
35535,35535,2019-12-11 20:20,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,10997000,53,Wednesday,No,No,0.0
35536,35536,2019-12-11 20:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,4743000,23,Wednesday,No,No,0.0
35537,35537,2019-12-11 20:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,6753000,35,Wednesday,No,No,0.0
35538,35538,2019-12-11 20:40,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,21356000,98,Wednesday,No,No,0.0
35539,35539,2019-12-11 20:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,27411000,132,Wednesday,No,No,0.0
35540,35540,2019-12-11 20:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,3962000,20,Wednesday,No,No,0.0
35541,35541,2019-12-11 20:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,13401000,68,Wednesday,No,No,0.0
35542,35542,2019-12-11 21:00,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,35161000,162,Wednesday,No,No,0.0
35543,35543,2019-12-11 21:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,37577000,181,Wednesday,No,No,0.0
35544,35544,2019-12-11 21:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,4735000,23,Wednesday,No,No,0.0
35545,35545,2019-12-11 21:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,11205000,57,Wednesday,No,No,0.0
35546,35546,2019-12-11 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,28959000,22,Wednesday,No,No,0.0
35547,35547,2019-12-11 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,20127000,14,Wednesday,No,No,0.0
35548,35548,2019-12-11 21:40,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,36407000,27,Wednesday,No,No,0.0
35549,35549,2019-12-11 21:40,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,36167000,25,Wednesday,No,No,0.0
35550,35550,2019-12-11 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,50966000,38,Wednesday,No,No,0.0
35551,35551,2019-12-11 22:00,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,96479000,65,Wednesday,No,No,0.0
35552,35552,2019-12-11 22:20,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,16693000,141,Wednesday,No,No,0.0
35553,35553,2019-12-11 22:20,20,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),5,119000,7076000,60,Wednesday,No,No,0.0
35554,35554,2019-12-11 22:40,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,35433000,298,Wednesday,No,No,0.0
35555,35555,2019-12-11 22:40,20,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),5,119000,21223000,179,Wednesday,No,No,0.0
35556,35556,2019-12-11 23:00,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,72553000,610,Wednesday,No,No,0.0
35557,35557,2019-12-11 23:00,20,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),5,119000,22021000,186,Wednesday,No,No,0.0
35558,35558,2019-12-11 23:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,6184000,12,Wednesday,No,No,0.0
35559,35559,2019-12-11 23:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,3394000,6,Wednesday,No,No,0.0
35560,35560,2019-12-11 23:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,10929000,17,Wednesday,No,No,0.0
35561,35561,2019-12-11 23:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,10783000,20,Wednesday,No,No,0.0
35562,35562,2019-12-11 23:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,11761000,20,Wednesday,No,No,0.0
35563,35563,2019-12-11 23:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,7299000,12,Wednesday,No,No,0.0
35564,35564,2019-12-12 0:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,21514000,40,Thursday,No,No,0.0
35565,35565,2019-12-12 0:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,11755000,20,Thursday,No,No,0.0
35566,35566,2019-12-12 0:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,19993000,31,Thursday,No,No,0.0
35567,35567,2019-12-12 1:20,20,아이앤아이 퀵래쉬 속눈썹세트,7,59000,13254000,225,Thursday,No,No,0.0
35568,35568,2019-12-12 1:40,20,아이앤아이 퀵래쉬 속눈썹세트,7,59000,16919000,287,Thursday,No,No,0.0
35569,35569,2019-12-12 2:00,20,아이앤아이 퀵래쉬 속눈썹세트,7,59000,27616000,469,Thursday,No,No,0.0
35570,35570,2019-12-12 6:20,20,am마카롱 보온병세트,9,64900,11270000,174,Thursday,No,No,0.0
35571,35571,2019-12-12 6:40,20,am마카롱 보온병세트,9,64900,23160000,357,Thursday,No,No,0.0
35572,35572,2019-12-12 7:00,20,am마카롱 보온병세트,9,64900,39350000,607,Thursday,No,No,0.0
35573,35573,2019-12-12 7:20,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,12353000,177,Thursday,No,No,0.0
35574,35574,2019-12-12 7:20,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,8768000,126,Thursday,No,No,0.0
35575,35575,2019-12-12 7:40,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,19076000,273,Thursday,No,No,0.0
35576,35576,2019-12-12 7:40,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,9394000,135,Thursday,No,No,0.0
35577,35577,2019-12-12 8:00,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,27894000,400,Thursday,No,No,0.0
35578,35578,2019-12-12 8:00,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,12810000,184,Thursday,No,No,0.0
35579,35579,2019-12-12 8:20,20,에코라믹 통주물 스톤 냄비세트 (new),9,60900,21519000,354,Thursday,No,No,0.0
35580,35580,2019-12-12 8:40,20,에코라믹 통주물 스톤 냄비세트 (new),9,60900,36254000,596,Thursday,No,No,0.0
35581,35581,2019-12-12 9:00,20,에코라믹 통주물 스톤 냄비세트 (new),9,60900,57886000,951,Thursday,No,No,0.0
35582,35582,2019-12-12 9:20,20,디키즈 성인 리버시블재킷1종,6,49900,12640000,254,Thursday,No,No,0.0
35583,35583,2019-12-12 9:20,20,디키즈 아동 리버시블재킷1종,6,44900,2219000,50,Thursday,No,No,0.0
35584,35584,2019-12-12 9:40,20,디키즈 성인 리버시블재킷1종,6,49900,26021000,522,Thursday,No,No,0.0
35585,35585,2019-12-12 9:40,20,디키즈 아동 리버시블재킷1종,6,44900,5212000,117,Thursday,No,No,0.0
35586,35586,2019-12-12 10:00,20,디키즈 성인 리버시블재킷1종,6,49900,37766000,757,Thursday,No,No,0.0
35587,35587,2019-12-12 10:00,20,디키즈 아동 리버시블재킷1종,6,44900,8949000,200,Thursday,No,No,0.0
35588,35588,2019-12-12 10:20,20,무이자 클란츠 멀티쿡,9,64800,13650000,211,Thursday,No,No,0.0
35589,35589,2019-12-12 10:20,20,일시불 클란츠 멀티쿡,9,60800,20687000,341,Thursday,No,No,0.0
35590,35590,2019-12-12 10:40,20,무이자 클란츠 멀티쿡,9,64800,16946000,262,Thursday,No,No,0.0
35591,35591,2019-12-12 10:40,20,일시불 클란츠 멀티쿡,9,60800,25089000,413,Thursday,No,No,0.0
35592,35592,2019-12-12 11:00,20,무이자 클란츠 멀티쿡,9,64800,30283000,468,Thursday,No,No,0.0
35593,35593,2019-12-12 11:00,20,일시불 클란츠 멀티쿡,9,60800,41354000,681,Thursday,No,No,0.0
35594,35594,2019-12-12 12:20,20,레이프릴 오가닉 코튼 보정팬티 12종,5,39900,26666000,669,Thursday,No,No,0.0
35595,35595,2019-12-12 12:40,20,레이프릴 오가닉 코튼 보정팬티 12종,5,39900,43731000,1097,Thursday,No,No,0.0
35596,35596,2019-12-12 13:00,20,레이프릴 오가닉 코튼 보정팬티 12종,5,39900,62228000,1560,Thursday,No,No,0.0
35597,35597,2019-12-12 13:20,20,코몽트 패딩 3종세트,6,39900,13627000,342,Thursday,No,No,0.0
35598,35598,2019-12-12 13:40,20,코몽트 패딩 3종세트,6,39900,23628000,593,Thursday,No,No,0.0
35599,35599,2019-12-12 14:00,20,코몽트 패딩 3종세트,6,39900,29009000,728,Thursday,No,No,0.0
35600,35600,2019-12-12 14:20,20,참존 탑뉴스 지이링클 기초세트,7,59000,29998000,509,Thursday,No,No,0.0
35601,35601,2019-12-12 14:40,20,참존 탑뉴스 지이링클 기초세트,7,59000,40214000,682,Thursday,No,No,0.0
35602,35602,2019-12-12 15:00,20,참존 탑뉴스 지이링클 기초세트,7,59000,63232000,1072,Thursday,No,No,0.0
35603,35603,2019-12-12 15:20,20,무이자쿠첸압력밥솥 10인용,9,178000,6558000,37,Thursday,No,No,0.0
35604,35604,2019-12-12 15:20,20,일시불쿠첸압력밥솥 10인용,9,168000,7363000,44,Thursday,No,No,0.0
35605,35605,2019-12-12 15:20,20,무이자쿠첸압력밥솥 6인용,9,158000,1775000,12,Thursday,No,No,0.0
35606,35606,2019-12-12 15:20,20,일시불쿠첸압력밥솥 6인용,9,148000,3794000,26,Thursday,No,No,0.0
35607,35607,2019-12-12 15:40,20,무이자쿠첸압력밥솥 10인용,9,178000,14997000,85,Thursday,No,No,0.0
35608,35608,2019-12-12 15:40,20,일시불쿠첸압력밥솥 10인용,9,168000,13446000,81,Thursday,No,No,0.0
35609,35609,2019-12-12 15:40,20,무이자쿠첸압력밥솥 6인용,9,158000,6311000,40,Thursday,No,No,0.0
35610,35610,2019-12-12 15:40,20,일시불쿠첸압력밥솥 6인용,9,148000,7500000,51,Thursday,No,No,0.0
35611,35611,2019-12-12 16:00,20,무이자쿠첸압력밥솥 10인용,9,178000,13539000,77,Thursday,No,No,0.0
35612,35612,2019-12-12 16:00,20,일시불쿠첸압력밥솥 10인용,9,168000,20056000,120,Thursday,No,No,0.0
35613,35613,2019-12-12 16:00,20,무이자쿠첸압력밥솥 6인용,9,158000,6331000,41,Thursday,No,No,0.0
35614,35614,2019-12-12 16:00,20,일시불쿠첸압력밥솥 6인용,9,148000,10732000,73,Thursday,No,No,0.0
35615,35615,2019-12-12 16:20,20,안동간고등어 20팩,3,30900,39749000,1287,Thursday,No,No,0.0
35616,35616,2019-12-12 16:40,20,안동간고등어 20팩,3,30900,48513000,1570,Thursday,No,No,0.0
