,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
31765,2019-11-02 22:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,21294000,103,Saturday,Yes,No,0,2,1,7.7,19.9,13.5,0.0,55,104.87,22:40:00,136,59,0,1,5
21476,2019-07-24 1:00,20,효재 화원 자수 광목워싱 침구세트 슈퍼싱글,10,139000,1403000,11,Wednesday,No,No,0,2,2,24.8,29.7,26.8,0.5,19,104.56,1:00:00,6,11,0,0,2
12327,2019-04-30 21:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,499000,14765000,30,Tuesday,No,No,0,2,2,9.8,20.5,14.6,0.1,24,104.87,21:20:00,128,3,0,0,1
28730,2019-10-02 23:00,20,아미니 비노테라 오일 워시(구성2),7,59900,4047000,68,Wednesday,No,No,0,2,2,19.8,22.9,21.1,106.3,22,105.46,23:00:00,138,0,0,0,2
35866,2019-12-15 9:20,20,CERINI by PAT 남성 기모 릴렉스팬츠,6,69900,19900000,285,Sunday,Yes,No,0,0,2,-1.5,12.4,4.7,0.0,28,105.12,9:20:00,56,110,0,1,6
29206,2019-10-07 9:20,20,마르엘라로사티 테일러드롱자켓1종,6,49900,20249000,406,Monday,No,No,0,2,2,13.8,17.7,15.5,8.6,15,105.46,9:20:00,56,79,0,0,0
27971,2019-09-25 7:40,20,무이자 종근당건강 락토핏 생유산균골드 단하루,2,79000,13360000,170,Wednesday,No,No,0,2,0,12.6,24.8,18.4,0.0,24,105.2,7:40:00,46,32,0,0,2
36157,2019-12-18 0:40,20,올바로 문어발 샤워기 1+1,4,54900,35303000,644,Wednesday,No,No,0,2,2,1.8,8.5,4.6,0.4,27,105.12,0:40:00,4,0,0,0,2
20394,2019-07-14 21:20,20,보몽드 샐비어 시어서커 리플 침구세트 K,10,69900,8544000,123,Sunday,Yes,No,0,2,2,20.2,29.1,23.9,2.1,27,104.56,21:20:00,128,11,0,1,6
909,2019-01-11 8:30,30,오모떼 프런트후크 데오브라 시즌2,5,59000,48847000,828,Friday,No,No,0,2,2,-3.4,8.1,2.1,0.0,54,104.24,8:30:00,51,65,0,0,4
601,2019-01-07 20:40,20,푸마 드라이셀라인 뉴 런닝 9종,5,89000,4540000,52,Monday,No,No,0,2,2,-6.3,5.5,-0.5,0.0,39,104.24,20:40:00,124,53,0,0,0
11974,2019-04-27 1:20,20,썸덱스 클레오 여행가방 9종세트,8,139000,26785000,193,Saturday,Yes,No,0,2,2,4.9,17.8,11.4,0.1,15,104.87,1:20:00,8,91,0,1,5
9038,2019-04-01 22:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2790000,0,0,Monday,No,No,12,2,0,-0.1,11.4,5.7,0.0,23,104.87,22:40:00,136,1,0,0,0
1957,2019-01-21 22:40,20,일시불 삼성 UHD TV UN75NU7010FXKR,1,2700000,0,0,Monday,No,No,12,2,1,-5.5,6.2,0.5,0.0,29,104.24,22:40:00,136,1,0,0,0
8924,2019-03-31 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,21415000,8,Sunday,Yes,No,12,2,1,2.3,9.2,5.4,0.2,31,104.49,22:40:00,136,1,0,1,6
30542,2019-10-20 15:30,10,에버라스트 드로즈 10+4종,5,39900,24098000,604,Sunday,Yes,No,0,2,2,10.4,22.6,15.1,0.0,27,105.46,15:30:00,93,6,0,1,6
33687,2019-11-23 1:20,20,아이앤아이 퀵래쉬 속눈썹세트,7,59000,18515000,314,Saturday,Yes,No,0,2,2,4.7,18.2,10.8,0.0,26,104.87,1:20:00,8,0,0,1,5
32316,2019-11-08 9:10,10,AAA 19 F/W 여성 트레킹화 3종,8,49800,19596000,394,Friday,No,No,0,2,2,2.3,15.3,7.8,0.0,33,104.87,9:10:00,55,0,0,0,4
4250,2019-02-14 21:20,20,무이자 LG 통돌이 세탁기,1,489000,23936000,49,Thursday,No,No,0,2,0,-3.7,6.5,0.6,0.1,33,104.69,21:20:00,128,10,0,0,3
4994,2019-02-21 15:40,20,일시불  쿠쿠전기밥솥 6인용,9,198000,7906000,40,Thursday,No,No,0,2,1,-2.7,9.4,2.7,0.0,55,104.69,15:40:00,94,59,0,0,3
27235,2019-09-18 19:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,3870000,27,Wednesday,No,No,0,2,1,15.4,27.9,21.0,0.0,24,105.2,19:00:00,114,4,0,0,2
37308,2019-12-31 12:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,14912000,72,Tuesday,No,No,0,2,1,-6.7,0.4,-3.8,0.1,19,105.12,12:40:00,76,59,0,0,1
32023,2019-11-05 15:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,4108000,26,Tuesday,No,No,0,2,0,6.0,19.1,11.7,0.0,31,104.87,15:40:00,94,4,0,0,1
17489,2019-06-15 20:05,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,749000,7310000,10,Saturday,Yes,No,0,2,0,16.1,26.4,20.4,3.8,25,104.88,20:05:00,130,22,0,1,5
16510,2019-06-06 19:00,30,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,9,164000,16614000,102,Thursday,No,Yes,11,2,0,16.9,26.9,21.1,20.7,39,104.88,19:00:00,114,21,1,0,3
19659,2019-07-08 7:00,20,보코 쿨썸머 메쉬 앙상블,6,39000,20068000,515,Monday,No,No,0,2,2,18.9,27.3,22.6,0.5,15,104.56,7:00:00,42,0,0,0,0
2937,2019-02-01 19:40,20,CERINI by PAT 남성 집업니트4종,6,59900,39740000,664,Friday,No,No,0,0,2,-6.7,4.1,-1.3,0.0,32,104.69,19:40:00,118,36,0,0,4
27908,2019-09-24 16:40,20,하림뼈없는양념닭발세트,3,39900,50690000,1271,Tuesday,No,No,0,2,2,12.6,25.0,17.8,0.0,22,105.2,16:40:00,100,0,0,0,1
9043,2019-04-01 23:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,549000,1399000,3,Monday,No,No,0,2,2,-0.1,11.4,5.7,0.0,23,104.87,23:00:00,138,3,0,0,0
22800,2019-08-05 22:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,9945000,51,Monday,No,No,0,2,1,24.2,34.6,28.8,0.7,32,104.81,22:40:00,136,59,0,0,0
23149,2019-08-09 12:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,21138000,178,Friday,No,No,0,2,1,24.2,33.6,28.3,0.1,21,104.81,12:20:00,74,40,0,0,4
4006,2019-02-12 12:40,20,일시불 락앤락 유로오븐글라스 세트,9,64800,39495000,610,Tuesday,No,No,0,2,1,-6.0,6.0,0.1,0.0,45,104.69,12:40:00,76,58,0,0,1
3070,2019-02-02 23:40,20,카파 런닝 패키지 9종,5,59000,0,0,Saturday,Yes,No,0,2,2,-4.8,8.5,2.1,0.0,46,104.69,23:40:00,142,53,0,1,5
32909,2019-11-14 19:40,20,파격가 노비타 스마트 비데 무료설치,4,189000,72071000,382,Thursday,No,No,0,2,2,-0.7,8.6,3.7,0.0,24,104.87,19:40:00,118,23,0,0,3
30202,2019-10-17 6:40,20,오모떼 모달 웜 이너웨어 6종세트,5,49000,22840000,467,Thursday,No,No,0,2,2,9.5,19.9,14.0,0.0,26,105.46,6:40:00,40,0,0,0,3
15956,2019-06-01 14:15,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,749000,8778000,12,Saturday,Yes,No,0,2,0,12.4,25.3,18.9,0.0,26,104.88,14:15:00,88,22,0,1,5
2734,2019-01-30 16:20,20,올리고 가스와이드그릴레인지 기본형,9,109000,6189000,57,Wednesday,No,No,0,2,2,-3.1,10.1,3.5,0.0,48,104.24,16:20:00,98,40,0,0,2
23090,2019-08-08 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,39483000,73,Thursday,No,No,0,2,2,24.2,33.2,27.6,5.7,28,104.81,21:40:00,130,18,0,0,3
23764,2019-08-14 22:00,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,0,0,Wednesday,No,No,0,2,0,24.7,33.0,28.6,1.2,19,104.81,22:00:00,132,9,0,0,2
15314,2019-05-25 22:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,29931000,24,Saturday,Yes,No,12,2,1,16.9,30.1,23.3,0.0,48,105.05,22:40:00,136,1,0,1,5
4389,2019-02-15 23:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,20643000,38,Friday,No,No,0,2,2,-1.5,6.0,2.0,0.4,33,104.69,23:20:00,140,5,0,0,4
35988,2019-12-16 11:40,20,안동간고등어 20팩,3,30900,40762000,1320,Monday,No,No,0,2,2,1.0,14.1,7.1,0.0,28,105.12,11:40:00,70,17,0,0,0
26291,2019-09-10 0:00,20,이지엔 슬라이더 지퍼백,9,39800,12139000,305,Tuesday,No,No,0,2,2,22.5,29.6,25.4,15.3,22,105.2,0:00:00,0,0,0,0,1
18350,2019-06-24 21:40,20,무이자 LG 통돌이 세탁기,1,489000,30197000,62,Monday,No,No,0,2,0,17.2,28.4,22.5,0.1,18,104.88,21:40:00,130,10,0,0,0
5876,2019-03-02 20:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,549000,2859000,6,Saturday,Yes,No,0,2,2,-0.8,14.6,6.9,0.0,78,104.49,20:00:00,120,3,0,1,5
9375,2019-04-04 19:20,20,노비타 스마트 비데,4,189000,25658000,136,Thursday,No,No,0,2,2,1.3,17.9,9.9,0.0,34,104.87,19:20:00,116,23,0,0,3
20017,2019-07-11 11:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,10,69900,11371000,163,Thursday,No,No,0,2,2,19.7,25.6,22.2,8.5,12,104.56,11:20:00,68,11,0,0,3
24504,2019-08-21 22:20,20,일시불 LG 통돌이 세탁기,1,439000,33036000,76,Wednesday,No,No,0,2,1,22.5,30.1,25.8,8.6,28,104.81,22:20:00,134,10,0,0,2
10750,2019-04-16 11:00,20,무이자 쿠쿠전기밥솥 10인용,9,218000,8173000,38,Tuesday,No,No,0,2,0,4.3,23.3,14.2,0.0,38,104.87,11:00:00,66,59,0,0,1
8530,2019-03-28 13:00,30,헤비추얼 남성 트렌치 맥코트,6,49000,12118000,248,Thursday,No,No,0,0,2,6.6,16.1,10.6,0.6,44,104.49,13:00:00,78,67,0,0,3
11105,2019-04-19 10:00,20,삭루츠 크로스바디백(TQ12),8,44000,5202000,119,Friday,No,No,4,2,2,9.5,17.6,12.8,0.0,33,104.87,10:00:00,60,0,0,0,4
24897,2019-08-26 0:20,20,엘로엘 아쿠아클린 마스크,7,79900,12078000,152,Monday,No,No,0,2,2,19.0,30.0,24.3,0.1,21,104.81,0:20:00,2,0,0,0,0
23199,2019-08-09 21:40,20,일시불 LG 울트라HD TV 75UK7400KNA,1,2900000,13586000,5,Friday,No,No,12,2,1,24.2,33.6,28.3,0.1,21,104.81,21:40:00,130,1,0,0,4
7372,2019-03-16 22:20,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,18442000,14,Saturday,Yes,No,0,2,0,1.4,11.1,5.8,0.2,28,104.49,22:20:00,134,13,0,1,5
5752,2019-03-01 16:40,20,김정문의 섬진강 재첩국 11팩 3.3kg,3,39900,63617000,1595,Friday,No,Yes,0,2,2,-0.3,13.7,6.0,0.0,91,104.49,16:40:00,100,0,1,0,4
11410,2019-04-22 0:40,20,K-SWISS 여성에어핏트랙수트,6,89000,10075000,114,Monday,No,No,0,1,2,10.2,25.6,17.6,0.0,49,104.87,0:40:00,4,0,0,0,0
23547,2019-08-12 22:20,20,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,0,599000,4481000,8,Monday,No,No,0,2,2,25.3,31.0,27.7,15.5,21,104.81,22:20:00,134,3,0,0,0
20247,2019-07-13 17:20,20,안동간고등어 20팩,3,30900,80261000,2598,Saturday,Yes,No,0,2,2,20.1,27.8,23.3,1.6,24,104.56,17:20:00,104,17,0,1,5
14299,2019-05-16 20:00,20,헤비추얼 여성 썸머 쿨라이프 데님 3종,6,59000,9046000,154,Thursday,No,No,0,1,2,14.6,28.9,21.4,0.0,43,105.05,20:00:00,120,0,0,0,3
25692,2019-09-03 19:20,20,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,4,259000,12747000,50,Tuesday,No,No,0,2,0,20.1,24.8,22.1,13.1,16,105.2,19:20:00,116,116,0,0,1
3343,2019-02-05 20:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1440000,3751000,3,Tuesday,No,Yes,12,2,0,-4.1,11.0,2.9,0.0,83,104.69,20:00:00,120,1,1,0,1
17987,2019-06-20 21:00,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,119000,7220000,61,Thursday,No,No,0,2,2,18.2,29.2,23.4,0.0,26,104.88,21:00:00,126,6,0,0,3
36290,2019-12-19 11:00,20,(싱글+싱글)일월 품안애 온수매트,4,198000,8348000,43,Thursday,No,No,0,2,2,-1.3,6.8,2.2,0.0,22,105.12,11:00:00,66,15,0,0,3
24141,2019-08-18 13:00,20,깐깐송도순 포기김치 10kg,3,38900,20573000,529,Sunday,Yes,No,0,2,2,21.1,30.8,25.3,0.0,24,104.81,13:00:00,78,50,0,1,6
542,2019-01-07 8:40,20,보코 리버시블 무스탕,6,79000,20813000,264,Monday,No,No,0,2,2,-6.3,5.5,-0.5,0.0,39,104.24,8:40:00,52,0,0,0,0
6035,2019-03-04 0:00,20,푸마 트렁크 블랙에디션 패키지,5,89000,2292000,26,Monday,No,No,0,2,2,3.9,15.2,8.8,0.0,89,104.49,0:00:00,0,19,0,0,0
17821,2019-06-19 9:40,20,무이자 에지리 법랑 냄비세트,9,269000,29164000,109,Wednesday,No,No,0,2,0,18.3,27.5,22.2,0.8,26,104.88,9:40:00,58,24,0,0,2
17786,2019-06-18 20:20,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,3584000,23,Tuesday,No,No,0,2,0,17.3,26.2,21.3,2.1,25,104.88,20:20:00,122,4,0,0,1
12404,2019-05-01 15:00,20,NNF SS트레이닝 세트,6,39000,19542000,502,Wednesday,No,No,0,2,2,10.1,22.1,15.4,0.0,48,105.05,15:00:00,90,0,0,0,2
25448,2019-09-01 14:00,20,김선영 정성한끼 LA갈비 6팩,3,59900,46647000,779,Sunday,Yes,No,0,2,2,18.0,26.8,22.1,0.8,19,105.2,14:00:00,84,108,0,1,6
28677,2019-10-02 13:40,20,실크테라피 오리지널 에센스 패키지,7,69900,47233000,676,Wednesday,No,No,0,2,2,19.8,22.9,21.1,106.3,22,105.46,13:40:00,82,0,0,0,2
20261,2019-07-13 20:20,20,청정수산 완도활전복 35미,3,59900,17989000,301,Saturday,Yes,No,0,2,2,20.1,27.8,23.3,1.6,24,104.56,20:20:00,122,0,0,1,5
36436,2019-12-21 1:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,1333000,23,Saturday,Yes,No,0,2,2,-4.1,4.7,0.2,0.1,32,105.12,1:20:00,8,62,0,1,5
23585,2019-08-13 9:20,20,무이자 서장훈의 락앤락 칼도마 살균블럭,9,119000,8021000,68,Tuesday,No,No,0,2,0,24.3,33.7,28.5,1.2,21,104.81,9:20:00,56,58,0,0,1
15101,2019-05-23 22:40,20,일시불 대우전자 벽걸이 에어컨 DOZ-S06JK,1,509000,28956000,57,Thursday,No,No,0,2,1,12.8,29.0,20.9,0.0,50,105.05,22:40:00,136,7,0,0,3
11479,2019-04-22 20:40,20,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),6,69900,44179000,633,Monday,No,No,0,0,2,10.2,25.6,17.6,0.0,49,104.87,20:40:00,124,42,0,0,0
31534,2019-10-31 11:00,20,(무이자) 올리고 가스와이드그릴레인지 프리미엄형,9,129000,3855000,30,Thursday,No,No,0,2,0,6.1,20.7,13.3,0.0,59,105.46,11:00:00,66,40,0,0,3
16716,2019-06-08 17:00,20,국내산 손질갑오징어 8팩,3,49900,42282000,848,Saturday,Yes,No,0,2,2,15.5,25.5,20.1,0.1,22,104.88,17:00:00,102,98,0,1,5
36558,2019-12-22 17:20,20,무이자쿠첸압력밥솥 10인용,9,178000,5844000,33,Sunday,Yes,No,0,2,0,-1.1,9.0,3.0,0.1,39,105.12,17:20:00,104,4,0,1,6
32442,2019-11-09 15:00,20,미바 이온칼슘 파운데이션 더블쿠션 RX,7,69900,47236000,676,Saturday,Yes,No,0,2,2,1.6,17.3,8.5,0.1,32,104.87,15:00:00,90,0,0,1,5
17985,2019-06-20 20:30,30,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,1,2049000,4996000,3,Thursday,No,No,0,2,1,18.2,29.2,23.4,0.0,26,104.88,20:30:00,123,7,0,0,3
8448,2019-03-27 15:20,20,헤스티지 그레이스 양가죽 코트,6,199000,44944000,226,Wednesday,No,No,0,2,2,4.8,19.9,12.8,0.1,52,104.49,15:20:00,92,67,0,0,2
5557,2019-02-27 21:20,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,15186000,91,Wednesday,No,No,0,2,0,3.4,11.8,7.1,0.4,43,104.69,21:20:00,128,4,0,0,2
1633,2019-01-18 22:00,20,일시불 스위스밀리터리 에어프라이어,9,132000,16961000,129,Friday,No,No,10,2,1,-5.1,8.1,0.8,0.0,44,104.24,22:00:00,132,21,0,0,4
4191,2019-02-14 7:40,20,가)세렌셉템버 다이아 체크 리빙박스+압축팩,4,59800,29161000,488,Thursday,No,No,0,2,2,-3.7,6.5,0.6,0.1,33,104.69,7:40:00,46,107,0,0,3
19932,2019-07-10 20:20,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,119000,38626000,325,Wednesday,No,No,0,2,2,19.2,23.3,20.9,20.7,12,104.56,20:20:00,122,6,0,0,2
28638,2019-10-02 0:20,20,트라이 브라이트(LED 전등) 3세트,4,59800,4226000,71,Wednesday,No,No,0,2,2,19.8,22.9,21.1,106.3,22,105.46,0:20:00,2,65,0,0,2
32711,2019-11-12 21:20,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,7549000,3,Tuesday,No,No,12,2,0,4.8,16.6,9.7,0.0,29,104.87,21:20:00,128,1,0,0,1
29515,2019-10-09 23:00,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,1199000,3235000,3,Wednesday,No,Yes,0,2,2,6.8,21.2,13.3,0.0,24,105.46,23:00:00,138,8,1,0,2
33387,2019-11-19 21:40,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,0,0,Tuesday,No,No,12,2,0,0.6,7.0,3.7,0.1,27,104.87,21:40:00,130,1,0,0,1
193,2019-01-03 12:40,20,(직매입) 종근당건강 아이클리어 루테인,2,69000,45269000,657,Thursday,No,No,0,2,2,-7.7,5.0,-2.1,0.0,25,104.24,12:40:00,76,77,0,0,3
36360,2019-12-20 7:20,20,임페리얼 여성 패딩코트세트,6,79000,5973000,76,Friday,No,No,0,1,2,-3.0,5.4,1.0,0.1,26,105.12,7:20:00,44,67,0,0,4
2440,2019-01-27 7:20,20,CERINI by PAT 남성 집업니트4종,6,59900,24891000,416,Sunday,Yes,No,0,0,2,-7.8,7.1,-0.2,0.0,27,104.24,7:20:00,44,36,0,1,6
16524,2019-06-06 22:00,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,539000,7306000,14,Thursday,No,Yes,0,2,0,16.9,26.9,21.1,20.7,39,104.88,22:00:00,132,22,1,0,3
29010,2019-10-05 12:30,30,프라다 탑핸들 토트 숄더백,8,1380000,9043000,7,Saturday,Yes,No,12,2,2,15.5,22.6,18.9,3.2,26,105.46,12:30:00,75,29,0,1,5
13461,2019-05-10 1:20,20,뉴질랜드 초록입홍합 환 100%,2,99000,22106000,224,Friday,No,No,0,2,2,8.7,26.7,17.6,0.0,38,105.05,1:20:00,8,0,0,0,4
15798,2019-05-30 23:00,20,일시불 대우전자 벽걸이 에어컨TDOZ-S10JK,1,809000,1701000,3,Thursday,No,No,0,2,1,12.7,27.6,20.5,0.1,34,105.05,23:00:00,138,7,0,0,3
14741,2019-05-20 21:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,3038000,3,Monday,No,No,12,2,1,11.9,21.0,17.0,1.7,30,105.05,21:00:00,126,1,0,0,0
29980,2019-10-14 21:40,20,무이자 LG 울트라HD TV 65UM7900BNA,1,1800000,35461000,20,Monday,No,No,12,2,0,9.3,21.3,14.7,3.4,24,105.46,21:40:00,130,1,0,0,0
35135,2019-12-08 12:20,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,33697000,113,Sunday,Yes,No,0,2,2,-3.3,8.0,1.4,0.0,37,105.12,12:20:00,74,67,0,1,6
36949,2019-12-26 21:00,20,(킹사이즈)일월 품안애 온수매트,4,168000,8432000,51,Thursday,No,No,0,2,2,1.4,6.1,3.7,1.1,32,105.12,21:00:00,126,15,0,0,3
31435,2019-10-30 9:20,20,스팀큐다리미,4,59800,37405000,626,Wednesday,No,No,0,2,2,5.7,18.3,11.3,0.0,36,105.46,9:20:00,56,0,0,0,2
25485,2019-09-01 20:40,10,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,6,2490000,19871000,8,Sunday,Yes,No,12,2,2,18.0,26.8,22.1,0.8,19,105.2,20:40:00,124,67,0,1,6
4205,2019-02-14 10:20,20,일시불  린나이 자동불꽃조절 가스레인지 2구,9,209000,4071000,20,Thursday,No,No,0,2,1,-3.7,6.5,0.6,0.1,33,104.69,10:20:00,62,12,0,0,3
23870,2019-08-15 20:20,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,46258000,30,Thursday,No,Yes,12,2,2,24.2,29.1,26.1,15.8,14,104.81,20:20:00,122,99,1,0,3
2148,2019-01-23 21:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,14124000,15,Wednesday,No,No,0,2,1,-2.2,9.6,3.1,0.0,58,104.24,21:40:00,130,13,0,0,2
12037,2019-04-27 20:20,20,무이자 삼성 UHD TV UN65NU7050F,1,1800000,10934000,7,Saturday,Yes,No,12,2,0,4.9,17.8,11.4,0.1,15,104.87,20:20:00,122,1,0,1,5
32557,2019-11-11 0:00,20,[가이거] 블랙 에디션 다이아몬드 워치(남성용),8,178000,15896000,90,Monday,No,No,0,2,2,7.8,16.9,12.1,1.1,25,104.87,0:00:00,0,107,0,0,0
4717,2019-02-19 1:00,20,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,129000,5214000,41,Tuesday,No,No,0,2,1,0.6,5.7,2.9,16.3,24,104.69,1:00:00,6,107,0,0,1
36954,2019-12-26 22:00,20,[VONIN]보닌 남성기초세트,7,54000,61928000,1147,Thursday,No,No,5,2,2,1.4,6.1,3.7,1.1,32,105.12,22:00:00,132,87,0,0,3
17787,2019-06-18 20:40,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,31123000,186,Tuesday,No,No,0,2,1,17.3,26.2,21.3,2.1,25,104.88,20:40:00,124,4,0,0,1
18728,2019-06-29 6:20,20,에펨 여성 글로스 샌들,8,39800,6482000,163,Saturday,Yes,No,0,2,2,19.9,24.1,21.6,31.7,20,104.88,6:20:00,38,68,0,1,5
19048,2019-07-02 6:20,20,스텔라테일러 컴포트 스트레치 팬츠 3종,6,29800,16136000,542,Tuesday,No,No,0,2,2,18.5,29.2,23.4,0.0,24,104.56,6:20:00,38,42,0,0,1
17197,2019-06-13 10:00,20,삭루츠 크로스바디백(TQ11),8,52000,3198000,62,Thursday,No,No,5,2,2,14.7,28.0,21.2,0.0,23,104.88,10:00:00,60,0,0,0,3
35303,2019-12-09 19:40,20,무이자쿠첸압력밥솥 6인용,9,158000,5192000,33,Monday,No,No,0,2,0,-3.6,10.1,3.0,0.1,43,105.12,19:40:00,118,4,0,0,0
9702,2019-04-07 10:00,20,일시불 LG 통돌이 세탁기,1,439000,18103000,42,Sunday,Yes,No,0,2,1,7.4,18.4,12.5,2.8,43,104.87,10:00:00,60,10,0,1,6
24392,2019-08-20 21:00,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,12365000,9,Tuesday,No,No,0,2,0,21.7,30.9,26.0,0.2,28,104.81,21:00:00,126,9,0,0,1
184,2019-01-03 9:20,20,로베르타 디 까메리노 노벨라백 2종,8,39000,19488000,500,Thursday,No,No,0,2,2,-7.7,5.0,-2.1,0.0,25,104.24,9:20:00,56,0,0,0,3
538,2019-01-07 7:20,20,엘렌실라 달팽이크림(콜라겐5+팩트3),7,79000,18403000,233,Monday,No,No,0,2,2,-6.3,5.5,-0.5,0.0,39,104.24,7:20:00,44,0,0,0,0
16942,2019-06-10 21:20,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2299000,11204000,5,Monday,No,No,0,2,0,15.3,22.2,18.3,4.0,15,104.88,21:20:00,128,7,0,0,0
12976,2019-05-06 7:20,20,테이트 여성 오가닉티셔츠8종,6,69000,13843000,201,Monday,No,Yes,0,1,2,8.3,20.3,14.0,0.1,37,105.05,7:20:00,44,46,1,0,0
28883,2019-10-04 8:40,20,스팀큐다리미,4,59800,41066000,687,Friday,No,No,0,2,2,17.1,26.9,21.2,0.3,30,105.46,8:40:00,52,0,0,0,4
4813,2019-02-19 22:40,20,일시불 LG 울트라HD TV 70UK6800HNC,1,2700000,6964000,3,Tuesday,No,No,12,2,1,0.6,5.7,2.9,16.3,24,104.69,22:40:00,136,1,0,0,1
26987,2019-09-16 19:00,20,리복 스피드윅 런닝 6종,5,89000,2161000,25,Monday,No,No,0,2,2,18.1,28.2,22.4,0.2,17,105.2,19:00:00,114,53,0,0,0
21635,2019-07-25 14:40,20,삭루츠 더플백(여행가방)(TQ49),8,98000,12850000,132,Thursday,No,No,0,2,2,24.8,29.2,26.6,16.3,21,104.56,14:40:00,88,91,0,0,3
36365,2019-12-20 8:00,20,임페리얼 남성 패딩코트세트,6,79000,15889000,202,Friday,No,No,0,0,2,-3.0,5.4,1.0,0.1,26,105.12,8:00:00,48,67,0,0,4
9584,2019-04-06 14:00,20,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),1,2299000,8918000,4,Saturday,Yes,No,0,2,0,3.4,19.0,11.6,0.6,56,104.87,14:00:00,84,7,0,1,5
3297,2019-02-05 12:20,20,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),9,148000,11748000,80,Tuesday,No,Yes,0,2,1,-4.1,11.0,2.9,0.0,83,104.69,12:20:00,74,4,1,0,1
25177,2019-08-29 10:00,20,이정섭의 비가린 배추김치 10kg,3,42900,16333000,381,Thursday,No,No,0,2,2,19.9,25.7,22.4,4.2,24,104.81,10:00:00,60,0,0,0,3
5361,2019-02-25 11:00,20,무이자 아이넥스 프리미엄 올스텐 싱크선반,9,94800,3507000,37,Monday,No,No,0,2,0,0.8,12.8,6.0,0.0,50,104.69,11:00:00,66,0,0,0,0
36861,2019-12-25 19:20,30,일시불 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,1,1959000,8188000,5,Wednesday,No,Yes,0,2,1,-3.2,10.9,3.5,0.0,33,105.12,19:20:00,116,115,1,0,2
30089,2019-10-15 23:20,20,(더블+더블)일월 순면 온열매트,4,168000,9755000,59,Tuesday,No,No,0,2,2,8.5,18.8,13.3,1.2,21,105.46,23:20:00,140,69,0,0,1
33622,2019-11-22 9:40,20,IH 옛 가마솥 세트,9,62000,56109000,905,Friday,No,No,7,2,2,2.8,17.3,9.3,0.0,31,104.87,9:40:00,58,0,0,0,4
