,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
17741,2019-06-18 7:40,20,에펨 남성 소가죽 체인지 샌들,8,39800,15612000,393,Tuesday,No,No,0,2,2,17.3,26.2,21.3,2.1,25,104.88,7:40:00,46,68,0,0,1
26862,2019-09-15 13:40,20,아가타 골든 마스터 2종 (펌프스1종+플랫슈즈1종),8,59900,110219000,1841,Sunday,Yes,No,0,2,2,19.7,28.8,23.4,0.4,16,105.2,13:40:00,82,0,0,1,6
19351,2019-07-04 23:20,20,무이자 LG 통돌이 세탁기,1,489000,12217000,25,Thursday,No,No,0,2,0,18.4,31.2,24.4,0.0,27,104.56,23:20:00,140,10,0,0,3
34148,2019-11-28 17:00,20,[영광군수협] 대장대 굴비 40미,3,52900,40169000,760,Thursday,No,No,0,2,2,0.3,10.4,4.7,3.1,25,104.87,17:00:00,102,0,0,0,3
1883,2019-01-21 0:20,20,카파 발란스테크 브라팬티 12세트,5,119000,40086000,337,Monday,No,No,0,2,2,-5.5,6.2,0.5,0.0,29,104.24,0:20:00,2,65,0,0,0
25135,2019-08-28 20:20,20,리복 델타 피트니스 트렁크 8종,5,89000,8837000,100,Wednesday,No,No,0,2,2,21.0,27.7,23.8,0.9,19,104.81,20:20:00,122,19,0,0,2
16466,2019-06-06 9:20,20,K-SWISS 여성PK티셔츠4종,6,59900,13874000,232,Thursday,No,Yes,0,1,2,16.9,26.9,21.1,20.7,39,104.88,9:20:00,56,46,1,0,3
16244,2019-06-04 9:00,20,무이자 메디컬드림 롤링마사지기 (KMD-970),4,108000,4524000,42,Tuesday,No,No,0,2,0,16.1,30.3,23.1,0.0,35,104.88,9:00:00,54,0,0,0,1
11308,2019-04-21 8:20,20,CERINI by PAT 남성 캐주얼 셔츠 4종,6,59900,38379000,641,Sunday,Yes,No,0,0,2,12.0,22.1,16.5,0.1,30,104.87,8:20:00,50,0,0,1,6
14174,2019-05-15 13:40,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,69900,20921000,300,Wednesday,No,No,0,1,2,14.3,27.3,20.3,0.0,42,105.05,13:40:00,82,42,0,0,2
1660,2019-01-19 7:20,20,보코 윈터 기모 풀코디 4종세트,6,39000,25976000,667,Saturday,Yes,No,0,2,2,-2.7,9.3,2.9,0.2,56,104.24,7:20:00,44,0,0,1,5
9199,2019-04-03 7:40,20,스피드랙 베이직 4단,4,78000,2973000,39,Wednesday,No,No,0,2,2,-0.4,14.5,7.4,0.0,29,104.87,7:40:00,46,0,0,0,2
27178,2019-09-18 6:20,20,[농협안심벌꿀] 아카시아꿀 2병 + 야생화꿀 2병,3,59900,13062000,219,Wednesday,No,No,0,2,2,15.4,27.9,21.0,0.0,24,105.2,6:20:00,38,0,0,0,2
9764,2019-04-07 21:40,20,BBC&IZUMI 레이스런닝 브라 패키지,5,109000,40430000,371,Sunday,Yes,No,0,2,2,7.4,18.4,12.5,2.8,43,104.87,21:40:00,130,65,0,1,6
15302,2019-05-25 22:00,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,15983000,8,Saturday,Yes,No,0,2,1,16.9,30.1,23.3,0.0,48,105.05,22:00:00,132,7,0,1,5
20912,2019-07-19 8:00,30,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,8,1590000,2558000,2,Friday,No,No,12,2,2,22.1,28.5,25.2,13.9,22,104.56,8:00:00,48,49,0,0,4
16398,2019-06-05 21:00,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2299000,0,0,Wednesday,No,No,0,2,0,16.8,29.9,22.9,0.0,32,104.88,21:00:00,126,7,0,0,2
6012,2019-03-03 20:20,20,일시불 LG 통돌이 세탁기,1,439000,17050000,39,Sunday,Yes,No,0,2,1,2.4,14.8,8.7,0.0,70,104.49,20:20:00,122,10,0,1,6
20127,2019-07-12 11:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,16947000,132,Friday,No,No,0,2,0,19.6,27.9,23.2,0.4,16,104.56,11:20:00,68,40,0,0,4
17558,2019-06-16 11:40,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,21946000,171,Sunday,Yes,No,0,2,0,15.2,26.1,20.2,0.1,21,104.88,11:40:00,70,40,0,1,6
20998,2019-07-19 23:00,20,일시불 썸덱스 트로이카 여행가방 10종세트,8,149000,12864000,87,Friday,No,No,0,2,1,22.1,28.5,25.2,13.9,22,104.56,23:00:00,138,91,0,0,4
11083,2019-04-19 0:20,20,일시불 선일금고 이볼브 시리즈 EV-040,4,450000,18196000,41,Friday,No,No,12,2,1,9.5,17.6,12.8,0.0,33,104.87,0:20:00,2,0,0,0,4
28421,2019-09-29 22:40,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,1199000,12462000,11,Sunday,Yes,No,0,2,2,18.0,28.5,22.2,0.1,30,105.2,22:40:00,136,8,0,1,6
4177,2019-02-14 0:20,20,컬럼비아 옴니위크 드로즈 패키지 10종,5,79000,10504000,133,Thursday,No,No,0,2,2,-3.7,6.5,0.6,0.1,33,104.69,0:20:00,2,6,0,0,3
1388,2019-01-16 1:00,20,테이트 남성 기모티셔츠6종,6,39900,3556000,90,Wednesday,No,No,0,0,2,-7.9,1.7,-3.2,0.0,36,104.24,1:00:00,6,46,0,0,2
31199,2019-10-27 15:00,20,헤스티지 그레이스 양가죽 코트,6,199000,16159000,82,Sunday,Yes,No,0,2,2,5.4,17.4,10.7,0.0,30,105.46,15:00:00,90,67,0,1,6
32705,2019-11-12 21:00,20,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,6,59900,60654000,1013,Tuesday,No,No,0,1,2,4.8,16.6,9.7,0.0,29,104.87,21:00:00,126,44,0,0,1
31847,2019-11-03 21:00,20,무이자 LG 통돌이 세탁기,1,489000,43312000,89,Sunday,Yes,No,0,2,0,9.4,20.5,13.8,1.5,42,104.87,21:00:00,126,10,0,1,6
24293,2019-08-19 22:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,4054000,20,Monday,No,No,0,2,0,20.0,30.8,25.1,0.4,25,104.81,22:20:00,134,59,0,0,0
383,2019-01-05 15:00,30,오모떼 360도 텐션업 레이스 패키지 시즌4,5,109000,32810000,302,Saturday,Yes,No,0,2,2,-4.6,5.3,0.2,0.0,47,104.24,15:00:00,90,0,0,1,5
10055,2019-04-10 13:20,20,K-SWISS 남성에어핏트랙수트,6,89000,31720000,357,Wednesday,No,No,0,0,2,4.5,9.9,7.2,8.5,15,104.87,13:20:00,80,0,0,0,2
29889,2019-10-13 23:20,20,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),5,119000,25078000,211,Sunday,Yes,No,0,2,2,10.6,22.3,15.9,0.0,21,105.46,23:20:00,140,20,0,1,6
35152,2019-12-08 15:00,20,푸마 코튼 언더탑 9종,5,89000,4807000,55,Sunday,Yes,No,0,2,2,-3.3,8.0,1.4,0.0,37,105.12,15:00:00,90,0,0,1,6
8059,2019-03-23 15:00,20,무이자 쿠쿠전기밥솥 6인용,9,208000,3878000,19,Saturday,Yes,No,0,2,0,-0.3,10.3,4.2,1.4,24,104.49,15:00:00,90,59,0,1,5
25920,2019-09-06 9:20,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,18070000,108,Friday,No,No,0,2,1,22.1,28.9,25.4,2.9,17,105.2,9:20:00,56,4,0,0,4
17843,2019-06-19 15:40,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,49900,16510000,331,Wednesday,No,No,0,2,2,18.3,27.5,22.2,0.8,26,104.88,15:40:00,94,11,0,0,2
18589,2019-06-27 18:40,20,청정수산 완도활전복 35미,3,59900,48627000,812,Thursday,No,No,0,2,2,20.6,28.8,23.8,12.0,20,104.88,18:40:00,112,0,0,0,3
3005,2019-02-02 12:20,20,크리스티나앤코 기모티셔츠세트,6,29900,34641000,1159,Saturday,Yes,No,0,2,2,-4.8,8.5,2.1,0.0,46,104.69,12:20:00,74,46,0,1,5
36533,2019-12-22 12:10,10,대동모피 패션밍크 후드 롱코트 (19FW),6,690000,62883000,92,Sunday,Yes,No,12,2,2,-1.1,9.0,3.0,0.1,39,105.12,12:10:00,73,119,0,1,6
19744,2019-07-08 23:00,30,일시불 LG 휘센 싱큐 에어컨 2IN1형 FQ19V9KWA2,1,2459000,12106000,5,Monday,No,No,0,2,1,18.9,27.3,22.6,0.5,15,104.56,23:00:00,138,7,0,0,0
29158,2019-10-06 20:20,20,파격가 노비타 스마트 비데 무료설치,4,189000,46662000,247,Sunday,Yes,No,0,2,2,13.4,21.8,17.3,0.0,16,105.46,20:20:00,122,23,0,1,6
3564,2019-02-07 21:20,20,일시불 삼성 UHD 국민TV UN55NU7010FXKR,1,1000000,31980000,32,Thursday,No,No,12,2,1,-3.9,7.4,2.1,0.5,44,104.69,21:20:00,128,1,0,0,3
21049,2019-07-20 10:30,30,프라다 비텔로 피닉스 토트백,8,1580000,3346000,3,Saturday,Yes,No,12,2,2,23.2,27.1,24.8,56.5,14,104.56,10:30:00,63,30,0,1,5
14137,2019-05-15 6:00,10,에버라스트 드로즈 10+4종,5,39900,5651000,142,Wednesday,No,No,0,2,2,14.3,27.3,20.3,0.0,42,105.05,6:00:00,36,6,0,0,2
15379,2019-05-26 14:40,20,일시불 대우전자 벽걸이 에어컨 DOZ-S06JK,1,509000,24791000,49,Sunday,Yes,No,0,2,1,16.4,30.1,23.2,0.1,35,105.05,14:40:00,88,7,0,1,6
1811,2019-01-20 13:40,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),9,158000,52714000,334,Sunday,Yes,No,0,2,1,-2.8,5.5,1.6,0.1,40,104.24,13:40:00,82,4,0,1,6
27884,2019-09-24 12:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,1651000,8,Tuesday,No,No,0,2,0,12.6,25.0,17.8,0.0,22,105.2,12:00:00,72,59,0,0,1
1148,2019-01-13 17:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,51305000,1290,Sunday,Yes,No,0,2,2,-3.2,8.2,1.3,0.0,70,104.24,17:20:00,104,87,0,1,6
30577,2019-10-20 22:40,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,9394000,23,Sunday,Yes,No,0,2,1,10.4,22.6,15.1,0.0,27,105.46,22:40:00,136,23,0,1,6
35300,2019-12-09 19:20,20,일시불쿠첸압력밥솥 6인용,9,148000,8689000,59,Monday,No,No,0,2,1,-3.6,10.1,3.0,0.1,43,105.12,19:20:00,116,4,0,0,0
27186,2019-09-18 8:20,20,임페리얼 여성 스트레치 팬츠 3종,6,79000,8586000,109,Wednesday,No,No,0,1,2,15.4,27.9,21.0,0.0,24,105.2,8:20:00,50,42,0,0,2
8782,2019-03-30 21:00,20,무이자 LG 통돌이 세탁기,1,489000,52378000,108,Saturday,Yes,No,0,2,0,3.7,12.2,7.2,3.0,27,104.49,21:00:00,126,10,0,1,5
1529,2019-01-17 16:40,20,궁중 손질새우 200미 + 동태포 200g,3,40900,53898000,1318,Thursday,No,No,0,2,2,-4.0,5.4,0.4,0.0,33,104.24,16:40:00,100,90,0,0,3
62,2019-01-02 0:40,20,그렉노먼 남성 캐시터치 터틀넥 4종,6,69900,16461000,236,Wednesday,No,No,0,0,2,-7.0,3.2,-2.5,0.0,24,104.24,0:40:00,4,0,0,0,2
24622,2019-08-22 23:20,20,무이자 LG전자 로보킹 터보 R46RIM,1,443000,12298000,28,Thursday,No,No,12,2,0,23.0,30.3,25.8,25.2,26,104.81,23:20:00,140,0,0,0,3
20539,2019-07-15 23:00,20,레드캠프 여성 썸머 기능성 셔츠 7종 패키지,6,39900,7078000,178,Monday,No,No,0,1,2,20.6,27.1,23.2,8.8,27,104.56,23:00:00,138,0,0,0,0
30176,2019-10-16 22:00,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,10225000,21,Wednesday,No,No,12,2,0,8.1,20.4,13.3,0.0,24,105.46,22:00:00,132,0,0,0,2
24991,2019-08-27 0:20,20,실크테라피 오리지널 에센스 패키지,7,69900,18402000,264,Tuesday,No,No,0,2,2,20.5,25.4,22.7,16.7,20,104.81,0:20:00,2,0,0,0,1
13599,2019-05-11 7:40,20,테이트 여성 모달 티셔츠6종,6,59900,14944000,250,Saturday,Yes,No,0,1,2,10.2,27.3,18.5,0.0,40,105.05,7:40:00,46,46,0,1,5
2752,2019-01-30 19:40,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,11291000,68,Wednesday,No,No,0,2,0,-3.1,10.1,3.5,0.0,48,104.24,19:40:00,118,4,0,0,2
750,2019-01-09 11:20,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),9,158000,23290000,148,Wednesday,No,No,0,2,1,-8.0,2.9,-2.9,0.0,34,104.24,11:20:00,68,4,0,0,2
16218,2019-06-03 22:00,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2299000,16732000,8,Monday,No,No,0,2,0,14.0,29.7,22.0,0.0,35,104.88,22:00:00,132,7,0,0,0
24847,2019-08-25 16:00,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,38900,17613000,453,Sunday,Yes,No,0,2,2,18.9,28.7,23.2,1.2,19,104.81,16:00:00,96,94,0,1,6
23455,2019-08-12 6:20,20,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,8,39800,11619000,292,Monday,No,No,0,2,2,25.3,31.0,27.7,15.5,21,104.81,6:20:00,38,68,0,0,0
11242,2019-04-20 12:40,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,39800,55791000,1402,Saturday,Yes,No,0,2,2,7.7,21.6,14.7,0.1,33,104.87,12:40:00,76,87,0,1,5
8153,2019-03-24 16:00,30,K-SWISS 남성 아웃도어 팬츠3종,6,79900,6485000,82,Sunday,Yes,No,0,0,2,-2.1,11.3,4.7,0.0,24,104.49,16:00:00,96,42,0,1,6
15702,2019-05-29 21:00,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2299000,12525000,6,Wednesday,No,No,0,2,0,11.1,27.4,19.7,0.0,33,105.05,21:00:00,126,7,0,0,2
5718,2019-03-01 11:00,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,7340000,44,Friday,No,Yes,0,2,0,-0.3,13.7,6.0,0.0,91,104.49,11:00:00,66,4,1,0,4
20139,2019-07-12 13:40,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,178000,8153000,46,Friday,No,No,0,2,0,19.6,27.9,23.2,0.4,16,104.56,13:40:00,82,4,0,0,4
4829,2019-02-20 1:40,20,푸마 INNO 심리스 롱드로즈 7종,5,89000,422000,5,Wednesday,No,No,0,2,2,-0.5,7.0,2.8,0.0,42,104.69,1:40:00,10,51,0,0,2
3367,2019-02-05 22:20,20,마리노블 밍크 롱코트,6,399000,43346000,109,Tuesday,No,Yes,0,2,2,-4.1,11.0,2.9,0.0,83,104.69,22:20:00,134,67,1,0,1
16094,2019-06-02 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,6338000,3,Sunday,Yes,No,12,2,1,13.6,27.8,20.6,0.0,28,104.88,21:40:00,130,1,0,1,6
13749,2019-05-12 10:20,20,일시불 삼성 UHD TV UN75NU7050F,1,2700000,0,0,Sunday,Yes,Yes,12,2,1,11.1,26.0,18.4,0.0,36,105.05,10:20:00,62,1,1,1,6
36997,2019-12-27 12:20,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,49000,5956000,122,Friday,No,No,0,2,2,-3.2,5.1,0.6,0.0,24,105.12,12:20:00,74,0,0,0,4
14478,2019-05-18 10:20,20,무이자 대우전자 벽걸이 에어컨 DOZ-S06JK,1,549000,24692000,45,Saturday,Yes,No,0,2,0,16.4,21.8,18.8,21.3,22,105.05,10:20:00,62,7,0,1,5
33070,2019-11-16 13:00,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,88998000,298,Saturday,Yes,No,0,2,2,5.1,17.1,10.3,0.2,32,104.87,13:00:00,78,67,0,1,5
16132,2019-06-03 0:40,20,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),0,2299000,4631000,3,Monday,No,No,0,2,2,14.0,29.7,22.0,0.0,35,104.88,0:40:00,4,0,0,0,0
20073,2019-07-11 20:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,6139000,3,Thursday,No,No,12,2,1,19.7,25.6,22.2,8.5,12,104.56,20:40:00,124,1,0,0,3
28211,2019-09-27 21:00,20,일시불  얼리젼 밀레 푸쉬풀 도어락,4,219000,6978000,32,Friday,No,No,0,2,1,16.8,26.9,21.4,1.5,26,105.2,21:00:00,126,0,0,0,4
19472,2019-07-06 9:40,20,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,8,69000,40323000,585,Saturday,Yes,No,0,2,2,19.0,31.3,25.1,0.0,28,104.56,9:40:00,58,29,0,1,5
11835,2019-04-25 21:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,34373000,54,Thursday,No,No,0,2,2,10.2,17.0,13.5,4.5,38,104.87,21:40:00,130,5,0,0,3
18996,2019-07-01 22:00,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,0,499000,11254000,23,Monday,No,No,0,2,2,19.9,26.9,23.2,0.4,27,104.56,22:00:00,132,3,0,0,0
16685,2019-06-08 7:30,30,"이경제원장의 더 힘찬 선식 100, 13박스+쉐이커통",3,99000,65726000,664,Saturday,Yes,No,0,2,2,15.5,25.5,20.1,0.1,22,104.88,7:30:00,45,0,0,1,5
28468,2019-09-30 16:20,20,하림뼈없는양념닭발세트,3,39900,39433000,989,Monday,No,No,0,2,2,16.4,28.2,21.6,0.1,35,105.2,16:20:00,98,0,0,0,0
23837,2019-08-15 14:40,20,일시불 LG전자 로보킹 터보 R46RIM,1,434000,23969000,56,Thursday,No,Yes,12,2,1,24.2,29.1,26.1,15.8,14,104.81,14:40:00,88,0,1,0,3
20856,2019-07-18 19:50,10,초특가)에버라스트 드로즈 10+4종,5,39900,38492000,965,Thursday,No,No,0,2,2,21.4,27.8,24.3,8.1,28,104.56,19:50:00,119,6,0,0,3
12691,2019-05-03 22:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,6652000,5,Friday,No,No,12,2,0,7.6,25.9,16.7,0.0,44,105.05,22:20:00,134,1,0,0,4
20229,2019-07-13 11:30,30,프라다 탑핸들 토트 숄더백,8,1380000,23079000,17,Saturday,Yes,No,12,2,2,20.1,27.8,23.3,1.6,24,104.56,11:30:00,69,29,0,1,5
33820,2019-11-24 22:40,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,20714000,175,Sunday,Yes,No,0,2,2,7.4,19.6,12.8,1.2,25,104.87,22:40:00,136,20,0,1,6
9383,2019-04-04 21:00,20,일시불  쿠쿠전기밥솥 6인용,9,198000,3735000,19,Thursday,No,No,0,2,1,1.3,17.9,9.9,0.0,34,104.87,21:00:00,126,59,0,0,3
5955,2019-03-03 12:00,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,1254000,8,Sunday,Yes,No,0,2,0,2.4,14.8,8.7,0.0,70,104.49,12:00:00,72,4,0,1,6
33562,2019-11-21 19:20,20,리복 여성 스피드윅 웜웨어 4종 패키지,5,59000,4262000,73,Thursday,No,No,0,2,2,-2.6,12.2,5.0,0.0,29,104.87,19:20:00,116,0,0,0,3
26047,2019-09-07 10:40,10,피시원 국내산 절단 햇 꽃게 7팩,3,49900,5784000,116,Saturday,Yes,No,0,2,2,22.6,29.1,25.8,12.3,20,105.2,10:40:00,64,104,0,1,5
30059,2019-10-15 19:40,10,AAD 소가죽 올데이슬립온,8,39000,18338000,471,Tuesday,No,No,0,2,2,8.5,18.8,13.3,1.2,21,105.46,19:40:00,118,0,0,0,1
17593,2019-06-16 17:20,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,6483000,42,Sunday,Yes,No,0,2,0,15.2,26.1,20.2,0.1,21,104.88,17:20:00,104,4,0,1,6
4982,2019-02-21 14:40,20,무이자 락앤락 유로오븐글라스 세트,9,69800,7009000,101,Thursday,No,No,0,2,0,-2.7,9.4,2.7,0.0,55,104.69,14:40:00,88,58,0,0,3
5045,2019-02-22 6:00,20,코이모 리빙박스 8종,4,49800,9150000,184,Friday,No,No,0,2,2,-1.5,11.1,3.9,0.0,52,104.69,6:00:00,36,74,0,0,4
14618,2019-05-19 21:20,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,14342000,5,Sunday,Yes,No,12,2,0,16.9,22.6,19.5,7.2,17,105.05,21:20:00,128,1,0,1,6
901,2019-01-11 6:40,20,에버라스트 여성 기능성 에어로웜 동내의 3세트,5,39900,7100000,178,Friday,No,No,0,2,2,-3.4,8.1,2.1,0.0,54,104.24,6:40:00,40,0,0,0,4
4365,2019-02-15 21:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,16449000,8,Friday,No,No,12,2,0,-1.5,6.0,2.0,0.4,33,104.69,21:20:00,128,1,0,0,4
2938,2019-02-01 20:00,20,일시불 LG 통돌이 세탁기,1,439000,14233000,33,Friday,No,No,0,2,1,-6.7,4.1,-1.3,0.0,32,104.69,20:00:00,120,10,0,0,4
1985,2019-01-22 9:00,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,5989000,36,Tuesday,No,No,0,2,0,-3.2,9.0,2.6,0.0,52,104.24,9:00:00,54,4,0,0,1
32373,2019-11-08 22:20,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,12065000,14,Friday,No,No,0,2,2,2.3,15.3,7.8,0.0,33,104.87,22:20:00,134,8,0,0,4
8459,2019-03-27 18:20,20,김정문의 섬진강 재첩국 11팩 3.3kg,3,39900,30609000,768,Wednesday,No,No,0,2,2,4.8,19.9,12.8,0.1,52,104.49,18:20:00,110,0,0,0,2
25117,2019-08-28 16:20,20,김선영 정성한끼 LA갈비 6팩,3,59900,40272000,673,Wednesday,No,No,0,2,2,21.0,27.7,23.8,0.9,19,104.81,16:20:00,98,108,0,0,2
23888,2019-08-15 23:00,20,도루코 페이스5 면도기 세트 (1세트),4,35900,928000,26,Thursday,No,Yes,0,2,2,24.2,29.1,26.1,15.8,14,104.81,23:00:00,138,0,1,0,3
565,2019-01-07 12:20,20,(도냄)일시불 쿠쿠전기밥솥 10인용,9,208000,13354000,65,Monday,No,No,0,2,1,-6.3,5.5,-0.5,0.0,39,104.24,12:20:00,74,59,0,0,0
26702,2019-09-13 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,21332000,15,Friday,No,Yes,0,2,0,17.1,27.4,21.7,0.0,14,105.2,21:20:00,128,9,1,0,4
29796,2019-10-12 21:40,20,일시불 LG 울트라HD TV 65UM7900BNA,1,1750000,12949000,8,Saturday,Yes,No,12,2,1,13.5,23.4,18.0,0.0,25,105.46,21:40:00,130,1,0,1,5
20192,2019-07-12 23:20,20,(일시불)헤드 언더셔츠 6종패키지(7월),5,49000,25154000,514,Friday,No,No,0,2,1,19.6,27.9,23.2,0.4,16,104.56,23:20:00,140,54,0,0,4
8742,2019-03-30 13:30,30,K-SWISS 남성 아웃도어 팬츠3종,6,79900,14676000,184,Saturday,Yes,No,0,0,2,3.7,12.2,7.2,3.0,27,104.49,13:30:00,81,42,0,1,5
32157,2019-11-06 22:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,10799000,17,Wednesday,No,No,0,2,2,5.5,18.6,11.3,0.0,34,104.87,22:20:00,134,18,0,0,2
34695,2019-12-03 23:40,20,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,1,2500000,0,0,Tuesday,No,No,12,2,1,-2.7,6.8,2.4,0.5,20,105.12,23:40:00,142,1,0,0,1
10149,2019-04-11 6:00,20,일시불 메디컬드림 롤링마사지기 (KMD-970),4,100000,6383000,64,Thursday,No,No,10,2,1,3.3,14.3,8.8,0.0,20,104.87,6:00:00,36,0,0,0,3
1751,2019-01-19 23:00,20,무이자[가이거] 제니스시계 주얼리세트,8,139000,5521000,40,Saturday,Yes,No,0,2,0,-2.7,9.3,2.9,0.2,56,104.24,23:00:00,138,0,0,1,5
10229,2019-04-11 23:00,20,무이자 삼성 UHD TV UN65NU7050F,1,1800000,0,0,Thursday,No,No,12,2,0,3.3,14.3,8.8,0.0,20,104.87,23:00:00,138,1,0,0,3
22019,2019-07-29 11:40,20,2세트 믹서를 품은 텀블러,9,89900,12409000,139,Monday,No,No,0,2,2,24.3,32.1,27.8,0.1,15,104.56,11:40:00,70,0,0,0,0
4891,2019-02-20 21:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,599000,1581000,3,Wednesday,No,No,0,2,2,-0.5,7.0,2.8,0.0,42,104.69,21:00:00,126,3,0,0,2
13561,2019-05-10 22:00,20,일시불 삼성 UHD TV UN65NU7050F,1,1700000,5312000,4,Friday,No,No,12,2,1,8.7,26.7,17.6,0.0,38,105.05,22:00:00,132,1,0,0,4
12454,2019-05-01 23:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,3339000,3,Wednesday,No,No,12,2,0,10.1,22.1,15.4,0.0,48,105.05,23:20:00,140,1,0,0,2
36960,2019-12-27 0:00,20,피시원 국내산 햇 손질문어 7팩,3,49900,270284000,5417,Friday,No,No,0,2,2,-3.2,5.1,0.6,0.0,24,105.12,0:00:00,0,48,0,0,4
32650,2019-11-12 0:20,20,[헤스티지] 여성 스타디움 자켓,6,179000,7559000,43,Tuesday,No,No,0,1,2,4.8,16.6,9.7,0.0,29,104.87,0:20:00,2,79,0,0,1
6465,2019-03-08 0:30,30,무이자 김병만의 달인 공구 세트,4,178000,17506000,99,Friday,No,No,0,2,0,-1.3,14.5,6.1,0.0,36,104.49,0:30:00,3,0,0,0,4
9026,2019-04-01 22:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,3571000,3,Monday,No,No,12,2,0,-0.1,11.4,5.7,0.0,23,104.87,22:20:00,134,1,0,0,0
20421,2019-07-14 23:00,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Sunday,Yes,No,12,2,1,20.2,29.1,23.9,2.1,27,104.56,23:00:00,138,1,0,1,6
7268,2019-03-15 20:00,20,무이자 에지리 스텐큐브 프라이팬,9,179000,9627000,54,Friday,No,No,0,2,0,1.0,12.3,5.8,3.3,32,104.49,20:00:00,120,41,0,0,4
1686,2019-01-19 13:20,20,멋진밥상 흥양농협 햅쌀 20kg,3,61000,56028000,919,Saturday,Yes,No,7,2,2,-2.7,9.3,2.9,0.2,56,104.24,13:20:00,80,76,0,1,5
14958,2019-05-22 17:00,20,안동간고등어 20팩,3,30900,38160000,1235,Wednesday,No,No,0,2,2,10.3,27.3,19.2,0.0,44,105.05,17:00:00,102,17,0,0,2
14296,2019-05-16 19:40,10,에버라스트 드로즈 10+4종,5,39900,24885000,624,Thursday,No,No,0,2,2,14.6,28.9,21.4,0.0,43,105.05,19:40:00,118,6,0,0,3
23354,2019-08-11 11:20,20,프라다 테스토 지퍼 토트백,8,1280000,5391000,5,Sunday,Yes,No,12,2,2,24.8,32.3,28.3,8.0,20,104.81,11:20:00,68,30,0,1,6
31047,2019-10-25 19:00,20,푸마 뉴 니트 스트레치 심리스 드로즈 11종,5,89000,13048000,147,Friday,No,No,0,2,2,12.0,22.7,16.9,0.3,22,105.46,19:00:00,114,36,0,0,4
