,b_time,type,price,total,num,sex,interest,temp,rain,worth
28346,1,7,0,36871000,528,,,22.2,0.1,105.2
28347,1,7,0,38156000,546,,,22.2,0.1,105.2
28348,0,6,0,319000,4,,,22.2,0.1,105.2
28349,0,6,0,1397000,16,,,22.2,0.1,105.2
28350,0,6,0,2207000,25,,,22.2,0.1,105.2
28351,0,6,0,5846000,66,,,22.2,0.1,105.2
28352,0,6,0,3255000,37,,,22.2,0.1,105.2
28353,0,6,0,6132000,69,,,22.2,0.1,105.2
28354,0,6,0,2660000,30,,,22.2,0.1,105.2
28355,0,6,0,5118000,58,,,22.2,0.1,105.2
28356,0,6,0,2861000,33,,,22.2,0.1,105.2
28357,0,6,0,5526000,63,,,22.2,0.1,105.2
28358,0,6,0,7720000,87,,,22.2,0.1,105.2
28359,0,6,0,9779000,110,,,22.2,0.1,105.2
28360,0,5,0,11305000,284,,,22.2,0.1,105.2
28361,0,5,0,19501000,489,,,22.2,0.1,105.2
28362,0,5,0,21670000,544,,,22.2,0.1,105.2
28363,0,5,0,22582000,566,,,22.2,0.1,105.2
28364,0,5,0,20627000,517,,,22.2,0.1,105.2
28365,0,5,0,34133000,856,,,22.2,0.1,105.2
28366,1,6,1,8371000,65,,,22.2,0.1,105.2
28367,1,6,1,6008000,47,,,22.2,0.1,105.2
28368,1,6,1,13644000,106,,,22.2,0.1,105.2
28369,1,6,1,11987000,93,,,22.2,0.1,105.2
28370,1,6,1,20520000,160,,,22.2,0.1,105.2
28371,1,6,1,24601000,191,,,22.2,0.1,105.2
28372,1,8,0,23433000,398,,,22.2,0.1,105.2
28373,1,8,0,43244000,733,,,22.2,0.1,105.2
28374,1,8,0,72249000,1225,,,22.2,0.1,105.2
28375,1,4,0,23728000,449,,,22.2,0.1,105.2
28376,1,4,0,44937000,850,,,22.2,0.1,105.2
28377,1,4,0,73316000,1386,,,22.2,0.1,105.2
28378,1,4,1,15260000,57,,,22.2,0.1,105.2
28379,1,4,1,35056000,131,,,22.2,0.1,105.2
28380,1,4,1,58886000,220,,,22.2,0.1,105.2
28381,1,7,0,33184000,834,,,22.2,0.1,105.2
28382,1,7,0,60139000,1512,,,22.2,0.1,105.2
28383,1,7,0,79475000,1997,,,22.2,0.1,105.2
28384,1,3,0,30742000,550,,,22.2,0.1,105.2
28385,1,3,0,47231000,845,,,22.2,0.1,105.2
28386,1,3,0,58553000,1048,,,22.2,0.1,105.2
28387,1,9,1,16825000,78,,0,22.2,0.1,105.2
28388,1,9,1,19252000,93,,1,22.2,0.1,105.2
28389,1,9,1,1648000,8,,0,22.2,0.1,105.2
28390,1,9,1,3851000,20,,1,22.2,0.1,105.2
28391,1,9,1,28552000,131,,0,22.2,0.1,105.2
28392,1,9,1,15167000,73,,1,22.2,0.1,105.2
28393,1,9,1,6448000,31,,0,22.2,0.1,105.2
28394,1,9,1,6907000,35,,1,22.2,0.1,105.2
28395,1,9,1,38604000,178,,0,22.2,0.1,105.2
28396,1,9,1,32763000,158,,1,22.2,0.1,105.2
28397,1,9,1,7247000,35,,0,22.2,0.1,105.2
28398,1,9,1,12951000,66,,1,22.2,0.1,105.2
28399,1,1,4,23125000,18,,1,22.2,0.1,105.2
28400,1,1,4,8597000,6,,0,22.2,0.1,105.2
28401,1,1,4,27028000,20,,1,22.2,0.1,105.2
28402,1,1,4,38369000,26,,0,22.2,0.1,105.2
28403,1,1,4,34691000,26,,1,22.2,0.1,105.2
28404,1,1,4,51104000,35,,0,22.2,0.1,105.2
28405,1,0,3,1858000,3,,,22.2,0.1,105.2
28406,1,0,3,1990000,3,,,22.2,0.1,105.2
28407,1,0,3,7028000,8,,,22.2,0.1,105.2
28408,1,0,3,2506000,3,,,22.2,0.1,105.2
28409,1,0,3,3153000,3,,,22.2,0.1,105.2
28410,1,0,4,6518000,6,,,22.2,0.1,105.2
28411,1,0,3,3669000,6,,,22.2,0.1,105.2
28412,1,0,3,5870000,8,,,22.2,0.1,105.2
28413,1,0,3,25642000,29,,,22.2,0.1,105.2
28414,1,0,3,27079000,29,,,22.2,0.1,105.2
28415,1,0,3,6259000,6,,,22.2,0.1,105.2
28416,1,0,4,12986000,11,,,22.2,0.1,105.2
28417,1,0,3,7285000,11,,,22.2,0.1,105.2
28418,1,0,3,13626000,19,,,22.2,0.1,105.2
28419,1,0,3,51257000,58,,,22.2,0.1,105.2
28420,1,0,3,36889000,39,,,22.2,0.1,105.2
28421,1,0,3,12462000,11,,,22.2,0.1,105.2
28422,1,0,4,6518000,6,,,22.2,0.1,105.2
28423,1,7,0,41775000,1050,,,22.2,0.1,105.2
28424,1,7,0,48546000,1220,,,22.2,0.1,105.2
28425,1,7,0,42050000,1057,,,22.2,0.1,105.2
28426,1,7,0,9347000,188,,,21.6,0.1,105.2
28427,1,7,0,13702000,275,,,21.6,0.1,105.2
28428,1,7,0,16086000,323,,,21.6,0.1,105.2
28429,1,5,0,10201000,148,,,21.6,0.1,105.2
28430,1,5,0,2402000,35,,,21.6,0.1,105.2
28431,1,5,0,13095000,190,,,21.6,0.1,105.2
28432,1,5,0,4753000,69,,,21.6,0.1,105.2
28433,1,5,0,19181000,278,,,21.6,0.1,105.2
28434,1,5,0,6468000,94,,,21.6,0.1,105.2
28435,1,6,0,18413000,462,,,21.6,0.1,105.2
28436,1,6,0,27873000,699,,,21.6,0.1,105.2
28437,1,6,0,36661000,919,,,21.6,0.1,105.2
28438,1,8,0,5620000,142,,,21.6,0.1,105.2
28439,1,8,0,4108000,104,,,21.6,0.1,105.2
28440,1,8,0,10942000,275,,,21.6,0.1,105.2
28441,1,8,0,13394000,337,,,21.6,0.1,105.2
28442,1,8,0,19052000,479,,,21.6,0.1,105.2
28443,1,8,0,18623000,468,,,21.6,0.1,105.2
28444,1,2,0,20457000,342,,,21.6,0.1,105.2
28445,1,2,0,33474000,559,,,21.6,0.1,105.2
28446,1,2,0,40908000,683,,,21.6,0.1,105.2
28447,1,3,0,21245000,381,,,21.6,0.1,105.2
28448,1,3,0,40193000,720,,,21.6,0.1,105.2
28449,1,3,0,47483000,850,,,21.6,0.1,105.2
28450,1,9,0,10554000,96,,1,21.6,0.1,105.2
28451,1,9,0,5073000,43,,,21.6,0.1,105.2
28452,1,9,0,15115000,138,,1,21.6,0.1,105.2
28453,1,9,0,11881000,100,,,21.6,0.1,105.2
28454,1,9,0,24557000,224,,1,21.6,0.1,105.2
28455,1,9,0,11785000,100,,,21.6,0.1,105.2
28456,1,6,0,6259000,105,,,21.6,0.1,105.2
28457,1,6,0,8614000,124,,,21.6,0.1,105.2
28458,1,6,0,17389000,291,,,21.6,0.1,105.2
28459,1,6,0,14252000,204,,,21.6,0.1,105.2
28460,1,6,0,17612000,295,,,21.6,0.1,105.2
28461,1,6,0,16858000,242,,,21.6,0.1,105.2
28462,2,9,0,25901000,400,,,21.6,0.1,105.2
28463,2,9,0,45817000,708,,,21.6,0.1,105.2
28464,1,3,0,46159000,1544,,,21.6,0.1,105.2
28465,1,3,0,65324000,2185,,,21.6,0.1,105.2
28466,1,3,0,91951000,3076,,,21.6,0.1,105.2
28467,1,3,0,31126000,781,,,21.6,0.1,105.2
28468,1,3,0,39433000,989,,,21.6,0.1,105.2
28469,1,3,0,46260000,1160,,,21.6,0.1,105.2
28470,1,3,0,36699000,736,,,21.6,0.1,105.2
28471,1,3,0,41408000,830,,,21.6,0.1,105.2
28472,1,3,0,45341000,909,,,21.6,0.1,105.2
28473,1,5,0,11287000,127,,,21.6,0.1,105.2
28474,1,5,0,2135000,24,,,21.6,0.1,105.2
28475,1,5,0,1775000,20,,,21.6,0.1,105.2
28476,1,5,0,25881000,291,,,21.6,0.1,105.2
28477,1,5,0,5375000,61,,,21.6,0.1,105.2
28478,1,5,0,2182000,25,,,21.6,0.1,105.2
28479,1,5,0,39283000,442,,,21.6,0.1,105.2
28480,1,5,0,8918000,101,,,21.6,0.1,105.2
28481,1,5,0,4613000,52,,,21.6,0.1,105.2
28482,1,9,1,14221000,66,,0,21.6,0.1,105.2
28483,1,9,1,4847000,24,,1,21.6,0.1,105.2
28484,1,9,1,1648000,8,,0,21.6,0.1,105.2
28485,1,9,1,2334000,12,,1,21.6,0.1,105.2
28486,1,9,1,21008000,97,,0,21.6,0.1,105.2
28487,1,9,1,16840000,81,,1,21.6,0.1,105.2
28488,1,9,1,3249000,16,,0,21.6,0.1,105.2
28489,1,9,1,3095000,16,,1,21.6,0.1,105.2
28490,1,9,1,42796000,197,,0,21.6,0.1,105.2
28491,1,9,1,21612000,104,,1,21.6,0.1,105.2
28492,1,9,1,8061000,39,,0,21.6,0.1,105.2
28493,1,9,1,7660000,39,,1,21.6,0.1,105.2
28494,1,4,2,7820000,27,,,21.6,0.1,105.2
28495,1,4,2,2004000,7,,,21.6,0.1,105.2
28496,1,4,1,4425000,17,,,21.6,0.1,105.2
28497,1,4,1,5226000,27,,,21.6,0.1,105.2
28498,1,4,1,3565000,21,,,21.6,0.1,105.2
28499,1,4,1,996000,7,,,21.6,0.1,105.2
28500,1,4,2,16532000,56,,,21.6,0.1,105.2
28501,1,4,2,7805000,27,,,21.6,0.1,105.2
28502,1,4,1,11255000,42,,,21.6,0.1,105.2
28503,1,4,1,3303000,17,,,21.6,0.1,105.2
28504,1,4,1,5267000,30,,,21.6,0.1,105.2
28505,1,4,1,7674000,52,,,21.6,0.1,105.2
28506,1,4,2,28012000,94,,,21.6,0.1,105.2
28507,1,4,2,18664000,63,,,21.6,0.1,105.2
28508,1,4,1,14732000,55,,,21.6,0.1,105.2
28509,1,4,1,7205000,37,,,21.6,0.1,105.2
28510,1,4,1,6466000,37,,,21.6,0.1,105.2
28511,1,4,1,9660000,66,,,21.6,0.1,105.2
28512,1,1,3,0,0,,1,21.6,0.1,105.2
28513,1,1,4,5821000,5,,0,21.6,0.1,105.2
28514,1,1,4,4099000,3,,1,21.6,0.1,105.2
28515,1,1,4,4239000,3,,0,21.6,0.1,105.2
28516,1,1,6,0,0,,1,21.6,0.1,105.2
28517,1,1,6,13943000,5,,0,21.6,0.1,105.2
28518,1,1,3,0,0,,1,21.6,0.1,105.2
28519,1,1,4,5821000,5,,0,21.6,0.1,105.2
28520,1,1,4,24391000,14,,1,21.6,0.1,105.2
28521,1,1,4,20924000,12,,0,21.6,0.1,105.2
28522,1,1,6,0,0,,1,21.6,0.1,105.2
28523,1,1,6,20900000,7,,0,21.6,0.1,105.2
28524,1,1,3,11150000,10,,1,21.6,0.1,105.2
28525,1,1,4,11615000,10,,0,21.6,0.1,105.2
28526,1,1,4,16246000,10,,1,21.6,0.1,105.2
28527,1,1,4,41774000,24,,0,21.6,0.1,105.2
28528,1,1,6,6449000,3,,1,21.6,0.1,105.2
28529,1,1,6,6985000,3,,0,21.6,0.1,105.2
28530,1,4,0,7907000,114,,,21.5,9.4,105.46
28531,1,4,0,15819000,227,,,21.5,9.4,105.46
28532,1,4,0,14032000,202,,,21.5,9.4,105.46
28533,1,5,0,6798000,99,,,21.5,9.4,105.46
28534,1,5,0,15500000,225,,,21.5,9.4,105.46
28535,1,5,0,24517000,356,,,21.5,9.4,105.46
28536,1,2,0,28550000,716,,,21.5,9.4,105.46
28537,1,2,0,34456000,864,,,21.5,9.4,105.46
28538,1,2,0,42745000,1072,,,21.5,9.4,105.46
28539,1,6,0,5625000,82,,,21.5,9.4,105.46
28540,1,6,0,3268000,48,,,21.5,9.4,105.46
28541,1,6,0,11734000,171,,,21.5,9.4,105.46
28542,1,6,0,6879000,100,,,21.5,9.4,105.46
28543,1,6,0,16086000,234,,,21.5,9.4,105.46
28544,1,6,0,7078000,103,,,21.5,9.4,105.46
28545,2,8,6,10856000,4,,,21.5,9.4,105.46
28546,2,8,5,0,0,,,21.5,9.4,105.46
28547,2,8,5,0,0,,,21.5,9.4,105.46
28548,2,8,3,1476000,2,,,21.5,9.4,105.46
28549,2,8,4,2488000,2,,,21.5,9.4,105.46
28550,2,8,2,2701000,6,,,21.5,9.4,105.46
28551,2,8,3,0,0,,,21.5,9.4,105.46
28552,2,8,6,43269000,15,,,21.5,9.4,105.46
28553,2,8,5,0,0,,,21.5,9.4,105.46
28554,2,8,5,11053000,6,,,21.5,9.4,105.46
28555,2,8,3,4330000,6,,,21.5,9.4,105.46
28556,2,8,4,14682000,11,,,21.5,9.4,105.46
28557,2,8,2,2703000,6,,,21.5,9.4,105.46
28558,2,8,3,1404000,2,,,21.5,9.4,105.46
28559,1,3,0,22054000,395,,,21.5,9.4,105.46
28560,1,3,0,47843000,856,,,21.5,9.4,105.46
28561,1,3,0,62579000,1120,,,21.5,9.4,105.46
28562,1,9,0,2350000,23,,1,21.5,9.4,105.46
28563,1,9,0,1659000,16,,0,21.5,9.4,105.46
28564,1,9,1,3292000,26,,1,21.5,9.4,105.46
28565,1,9,1,3044000,22,,0,21.5,9.4,105.46
28566,1,9,0,6142000,60,,1,21.5,9.4,105.46
28567,1,9,0,2061000,19,,0,21.5,9.4,105.46
28568,1,9,1,21745000,169,,1,21.5,9.4,105.46
28569,1,9,1,9625000,70,,0,21.5,9.4,105.46
28570,1,9,0,16124000,156,,1,21.5,9.4,105.46
28571,1,9,0,854000,8,,0,21.5,9.4,105.46
28572,1,9,1,24851000,193,,1,21.5,9.4,105.46
28573,1,9,1,14616000,106,,0,21.5,9.4,105.46
28574,1,6,4,10176000,7,,,21.5,9.4,105.46
28575,1,6,4,13589000,10,,,21.5,9.4,105.46
28576,1,6,4,23083000,16,,,21.5,9.4,105.46
28577,1,8,0,18338000,460,,,21.5,9.4,105.46
28578,1,8,0,29590000,742,,,21.5,9.4,105.46
28579,1,8,0,35958000,902,,,21.5,9.4,105.46
28580,1,4,1,30922000,120,,0,21.5,9.4,105.46
28581,1,4,1,10506000,43,,1,21.5,9.4,105.46
28582,1,4,1,16459000,64,,0,21.5,9.4,105.46
28583,1,4,1,12280000,50,,1,21.5,9.4,105.46
28584,1,4,1,35517000,138,,0,21.5,9.4,105.46
28585,1,4,1,30592000,123,,1,21.5,9.4,105.46
28586,1,9,0,10648000,90,,0,21.5,9.4,105.46
28587,1,9,0,8851000,82,,1,21.5,9.4,105.46
28588,1,9,0,15220000,128,,0,21.5,9.4,105.46
28589,1,9,0,29255000,269,,1,21.5,9.4,105.46
28590,1,9,0,27007000,227,,0,21.5,9.4,105.46
28591,1,9,0,37776000,347,,1,21.5,9.4,105.46
28592,1,3,0,9752000,196,,,21.5,9.4,105.46
28593,1,3,0,29012000,582,,,21.5,9.4,105.46
28594,1,3,0,19958000,400,,,21.5,9.4,105.46
28595,1,3,0,26903000,540,,,21.5,9.4,105.46
28596,1,3,0,34473000,843,,,21.5,9.4,105.46
28597,1,3,0,45760000,1119,,,21.5,9.4,105.46
28598,1,3,0,54773000,1340,,,21.5,9.4,105.46
28599,1,3,0,24354000,660,,,21.5,9.4,105.46
28600,1,3,0,46487000,1260,,,21.5,9.4,105.46
28601,1,3,0,55117000,1494,,,21.5,9.4,105.46
28602,1,7,0,24423000,614,,,21.5,9.4,105.46
28603,1,7,0,44629000,1122,,,21.5,9.4,105.46
28604,1,7,0,56473000,1419,,,21.5,9.4,105.46
28605,1,0,2,11242000,21,,,21.5,9.4,105.46
28606,1,0,2,7031000,12,,,21.5,9.4,105.46
28607,1,0,2,5725000,9,,,21.5,9.4,105.46
28608,1,0,2,17601000,33,,,21.5,9.4,105.46
28609,1,0,2,22744000,39,,,21.5,9.4,105.46
28610,1,0,2,9506000,15,,,21.5,9.4,105.46
28611,1,0,2,57632000,106,,,21.5,9.4,105.46
28612,1,0,2,38369000,65,,,21.5,9.4,105.46
28613,1,0,2,39739000,62,,,21.5,9.4,105.46
28614,1,1,4,14994000,12,,1,21.5,9.4,105.46
28615,1,1,4,0,0,,0,21.5,9.4,105.46
28616,1,1,4,41098000,31,,1,21.5,9.4,105.46
28617,1,1,4,53643000,36,,0,21.5,9.4,105.46
28618,1,1,4,82160000,61,,1,21.5,9.4,105.46
28619,1,1,4,66185000,45,,0,21.5,9.4,105.46
28620,1,4,2,19954000,45,,1,21.5,9.4,105.46
28621,1,4,2,3447000,8,,0,21.5,9.4,105.46
28622,1,4,2,1465000,4,,1,21.5,9.4,105.46
28623,1,4,2,1571000,4,,0,21.5,9.4,105.46
28624,1,4,2,43363000,97,,1,21.5,9.4,105.46
28625,1,4,2,11668000,24,,0,21.5,9.4,105.46
28626,1,4,2,2810000,8,,1,21.5,9.4,105.46
28627,1,4,2,1607000,4,,0,21.5,9.4,105.46
28628,1,4,2,55938000,125,,1,21.5,9.4,105.46
28629,1,4,2,20488000,42,,0,21.5,9.4,105.46
28630,1,4,2,5605000,15,,1,21.5,9.4,105.46
28631,1,4,2,3093000,8,,0,21.5,9.4,105.46
28632,1,4,2,14230000,26,,,21.5,9.4,105.46
28633,1,4,2,28200000,50,,,21.5,9.4,105.46
28634,1,4,2,51619000,91,,,21.5,9.4,105.46
28635,1,4,0,7126000,120,,,21.1,106.3,105.46
28636,1,4,0,3195000,81,,,21.1,106.3,105.46
28637,1,4,0,761000,26,,,21.1,106.3,105.46
28638,1,4,0,4226000,71,,,21.1,106.3,105.46
28639,1,4,0,4318000,109,,,21.1,106.3,105.46
28640,1,4,0,863000,29,,,21.1,106.3,105.46
28641,1,4,0,8661000,145,,,21.1,106.3,105.46
28642,1,4,0,4596000,116,,,21.1,106.3,105.46
28643,1,4,0,2000000,68,,,21.1,106.3,105.46
28644,1,7,0,11032000,277,,,21.1,106.3,105.46
28645,1,7,0,16717000,419,,,21.1,106.3,105.46
28646,1,7,0,20477000,514,,,21.1,106.3,105.46
28647,1,9,0,3279000,37,,0,21.1,106.3,105.46
28648,1,9,0,2953000,37,,1,21.1,106.3,105.46
28649,1,9,0,6186000,70,,0,21.1,106.3,105.46
28650,1,9,0,6728000,85,,1,21.1,106.3,105.46
28651,1,9,0,8125000,92,,0,21.1,106.3,105.46
28652,1,9,0,12817000,161,,1,21.1,106.3,105.46
28653,1,6,0,16986000,436,,,21.1,106.3,105.46
28654,1,6,0,22404000,575,,,21.1,106.3,105.46
28655,1,6,0,30556000,784,,,21.1,106.3,105.46
28656,1,2,0,14229000,238,,,21.1,106.3,105.46
28657,1,2,0,25610000,428,,,21.1,106.3,105.46
28658,1,2,0,35537000,594,,,21.1,106.3,105.46
28659,1,9,0,15507000,260,,,21.1,106.3,105.46
28660,1,9,0,39097000,654,,,21.1,106.3,105.46
28661,1,9,0,46299000,775,,,21.1,106.3,105.46
28662,1,3,0,19562000,503,,,21.1,106.3,105.46
28663,1,3,0,11625000,299,,,21.1,106.3,105.46
28664,1,3,0,31482000,810,,,21.1,106.3,105.46
28665,1,3,0,19325000,497,,,21.1,106.3,105.46
28666,1,3,0,53127000,1366,,,21.1,106.3,105.46
28667,1,3,0,22922000,590,,,21.1,106.3,105.46
28668,1,1,5,21420000,9,,,21.1,106.3,105.46
28669,1,1,5,29252000,12,,,21.1,106.3,105.46
28670,1,1,5,51475000,20,,,21.1,106.3,105.46
28671,2,9,0,23785000,200,,,21.1,106.3,105.46
28672,2,9,0,400000,5,,,21.1,106.3,105.46
28673,2,9,0,53819000,453,,,21.1,106.3,105.46
28674,2,9,0,2493000,29,,,21.1,106.3,105.46
28675,1,7,0,21701000,311,,,21.1,106.3,105.46
28676,1,7,0,35807000,513,,,21.1,106.3,105.46
28677,1,7,0,47233000,676,,,21.1,106.3,105.46
28678,1,8,0,5766000,132,,,21.1,106.3,105.46
28679,1,8,0,5117000,99,,,21.1,106.3,105.46
28680,1,8,0,3487000,51,,,21.1,106.3,105.46
28681,1,8,0,11937000,272,,,21.1,106.3,105.46
28682,1,8,0,9793000,189,,,21.1,106.3,105.46
28683,1,8,0,10408000,151,,,21.1,106.3,105.46
28684,1,8,0,19722000,449,,,21.1,106.3,105.46
28685,1,8,0,17300000,333,,,21.1,106.3,105.46
28686,1,8,0,14697000,213,,,21.1,106.3,105.46
28687,1,8,0,6024000,203,,,21.1,106.3,105.46
28688,1,8,0,8068000,271,,,21.1,106.3,105.46
28689,1,8,0,13432000,451,,,21.1,106.3,105.46
28690,1,8,0,14170000,476,,,21.1,106.3,105.46
28691,1,8,0,22591000,759,,,21.1,106.3,105.46
28692,1,8,0,22369000,751,,,21.1,106.3,105.46
28693,1,7,0,31964000,804,,,21.1,106.3,105.46
28694,1,7,0,35724000,898,,,21.1,106.3,105.46
28695,1,7,0,47498000,1194,,,21.1,106.3,105.46
28696,1,3,0,36497000,653,,,21.1,106.3,105.46
28697,1,3,0,57497000,1029,,,21.1,106.3,105.46
28698,1,3,0,65740000,1177,,,21.1,106.3,105.46
28699,1,3,0,37503000,855,,,21.1,106.3,105.46
28700,1,3,0,57484000,1310,,,21.1,106.3,105.46
28701,1,3,0,68695000,1565,,,21.1,106.3,105.46
28702,1,4,1,22021000,117,,,21.1,106.3,105.46
28703,1,4,1,49689000,263,,,21.1,106.3,105.46
28704,1,4,1,56684000,300,,,21.1,106.3,105.46
28705,1,1,2,10935000,25,,1,21.1,106.3,105.46
28706,1,1,2,15306000,32,,0,21.1,106.3,105.46
28707,1,1,2,31440000,72,,1,21.1,106.3,105.46
28708,1,1,2,16825000,35,,0,21.1,106.3,105.46
28709,1,1,2,54570000,125,,1,21.1,106.3,105.46
28710,1,1,2,47431000,97,,0,21.1,106.3,105.46
28711,1,9,1,7564000,35,,0,21.1,106.3,105.46
28712,1,9,1,15154000,73,,1,21.1,106.3,105.46
28713,1,9,1,0,0,,0,21.1,106.3,105.46
28714,1,9,1,6111000,31,,1,21.1,106.3,105.46
28715,1,9,1,35089000,161,,0,21.1,106.3,105.46
28716,1,9,1,22343000,108,,1,21.1,106.3,105.46
28717,1,9,1,4831000,24,,0,21.1,106.3,105.46
28718,1,9,1,3844000,20,,1,21.1,106.3,105.46
28719,1,9,1,36708000,169,,0,21.1,106.3,105.46
28720,1,9,1,38247000,184,,1,21.1,106.3,105.46
28721,1,9,1,12792000,62,,0,21.1,106.3,105.46
28722,1,9,1,14448000,73,,1,21.1,106.3,105.46
28723,1,6,0,4623000,79,,,21.1,106.3,105.46
28724,1,6,0,3395000,58,,,21.1,106.3,105.46
28725,1,6,0,12372000,210,,,21.1,106.3,105.46
28726,1,6,0,6930000,118,,,21.1,106.3,105.46
28727,1,6,0,14437000,245,,,21.1,106.3,105.46
28728,1,6,0,11327000,192,,,21.1,106.3,105.46
28729,1,7,0,11289000,143,,,21.1,106.3,105.46
28730,1,7,0,4047000,68,,,21.1,106.3,105.46
28731,1,7,0,23277000,295,,,21.1,106.3,105.46
28732,1,7,0,3426000,58,,,21.1,106.3,105.46
28733,1,7,0,17626000,224,,,21.1,106.3,105.46
28734,1,7,0,2303000,39,,,21.1,106.3,105.46
28735,1,0,1,3015000,18,,,22,28.9,105.46
28736,1,0,1,3510000,18,,,22,28.9,105.46
28737,1,0,1,1629000,12,,,22,28.9,105.46
28738,1,0,1,14927000,89,,,22,28.9,105.46
28739,1,0,1,14444000,73,,,22,28.9,105.46
28740,1,0,1,6150000,45,,,22,28.9,105.46
28741,1,0,1,14265000,85,,,22,28.9,105.46
28742,1,0,1,30828000,155,,,22,28.9,105.46
28743,1,0,1,4507000,33,,,22,28.9,105.46
28744,1,5,0,16823000,281,,,22,28.9,105.46
28745,1,5,0,35356000,591,,,22,28.9,105.46
28746,1,5,0,38910000,650,,,22,28.9,105.46
28747,1,7,0,5187000,75,,,22,28.9,105.46
28748,1,7,0,13398000,192,,,22,28.9,105.46
28749,1,7,0,20735000,297,,,22,28.9,105.46
28750,1,5,0,19136000,325,,,22,28.9,105.46
28751,1,5,0,35826000,608,,,22,28.9,105.46
28752,1,5,0,52057000,883,,,22,28.9,105.46
28753,1,6,0,10934000,137,,,22,28.9,105.46
28754,1,6,0,7891000,99,,,22,28.9,105.46
28755,1,6,0,22974000,288,,,22,28.9,105.46
28756,1,6,0,12550000,158,,,22,28.9,105.46
28757,1,6,0,48799000,611,,,22,28.9,105.46
28758,1,6,0,34868000,437,,,22,28.9,105.46
28759,1,7,0,58212000,1078,,,22,28.9,105.46
28760,1,7,0,95411000,1767,,,22,28.9,105.46
28761,1,7,0,93770000,1737,,,22,28.9,105.46
28762,1,6,0,38778000,972,,,22,28.9,105.46
28763,1,6,0,67014000,1680,,,22,28.9,105.46
28764,1,6,0,58717000,1472,,,22,28.9,105.46
28765,2,8,6,48673000,17,,,22,28.9,105.46
28766,2,8,5,3825000,2,,,22,28.9,105.46
28767,2,8,5,0,0,,,22,28.9,105.46
28768,2,8,3,4330000,6,,,22,28.9,105.46
28769,2,8,4,4926000,4,,,22,28.9,105.46
28770,2,8,2,5354000,11,,,22,28.9,105.46
28771,2,8,3,0,0,,,22,28.9,105.46
28772,2,8,6,48676000,17,,,22,28.9,105.46
28773,2,8,5,15155000,8,,,22,28.9,105.46
28774,2,8,5,3717000,2,,,22,28.9,105.46
28775,2,8,3,7183000,10,,,22,28.9,105.46
28776,2,8,4,4926000,4,,,22,28.9,105.46
28777,2,8,2,7127000,15,,,22,28.9,105.46
28778,2,8,3,2757000,4,,,22,28.9,105.46
28779,1,1,4,10382000,7,,0,22,28.9,105.46
28780,1,1,4,9352000,7,,1,22,28.9,105.46
28781,1,1,4,10415000,7,,0,22,28.9,105.46
28782,1,1,4,14002000,10,,1,22,28.9,105.46
28783,1,1,4,30980000,20,,0,22,28.9,105.46
28784,1,1,4,48950000,35,,1,22,28.9,105.46
28785,1,8,1,4258000,22,,,22,28.9,105.46
28786,1,8,1,3709000,16,,,22,28.9,105.46
28787,1,8,1,2132000,13,,,22,28.9,105.46
28788,1,8,1,2605000,14,,,22,28.9,105.46
28789,1,8,1,4081000,18,,,22,28.9,105.46
28790,1,8,1,13945000,71,,,22,28.9,105.46
28791,1,8,1,10282000,44,,,22,28.9,105.46
28792,1,8,1,6505000,39,,,22,28.9,105.46
28793,1,8,1,6655000,34,,,22,28.9,105.46
28794,1,8,1,3531000,16,,,22,28.9,105.46
28795,1,8,1,17597000,89,,,22,28.9,105.46
28796,1,8,1,19044000,81,,,22,28.9,105.46
28797,1,8,1,9409000,56,,,22,28.9,105.46
28798,1,8,1,10074000,51,,,22,28.9,105.46
28799,1,8,1,8145000,36,,,22,28.9,105.46
28800,1,8,0,45927000,1542,,,22,28.9,105.46
28801,1,8,0,77555000,2603,,,22,28.9,105.46
28802,1,8,0,87269000,2929,,,22,28.9,105.46
28803,1,1,2,4271000,10,,1,22,28.9,105.46
28804,1,1,2,5798000,14,,0,22,28.9,105.46
28805,1,1,2,12717000,30,,1,22,28.9,105.46
28806,1,1,2,22969000,52,,0,22,28.9,105.46
28807,1,1,2,16800000,39,,1,22,28.9,105.46
28808,1,1,2,33101000,75,,0,22,28.9,105.46
28809,1,3,0,63272000,1268,,,22,28.9,105.46
28810,1,3,0,128823000,2582,,,22,28.9,105.46
28811,1,3,0,63757000,1278,,,22,28.9,105.46
28812,1,3,0,30110000,495,,,22,28.9,105.46
28813,1,3,0,52933000,870,,,22,28.9,105.46
28814,1,3,0,48385000,795,,,22,28.9,105.46
28815,1,9,0,8955000,76,,0,22,28.9,105.46
28816,1,9,0,11224000,103,,1,22,28.9,105.46
28817,1,9,0,14815000,125,,0,22,28.9,105.46
28818,1,9,0,23862000,219,,1,22,28.9,105.46
28819,1,9,0,18600000,157,,0,22,28.9,105.46
28820,1,9,0,39278000,361,,1,22,28.9,105.46
28821,0,5,0,8498000,213,,,22,28.9,105.46
28822,0,5,0,23128000,580,,,22,28.9,105.46
28823,0,5,0,28171000,707,,,22,28.9,105.46
28824,0,5,0,27985000,702,,,22,28.9,105.46
28825,0,5,0,32013000,803,,,22,28.9,105.46
28826,0,5,0,46428000,1164,,,22,28.9,105.46
28827,1,4,1,5433000,33,,,22,28.9,105.46
28828,1,4,1,4349000,30,,,22,28.9,105.46
