"","year","month","day","time","노출분","상품명","상품군","판매단가","취급액","판매량"
"34617","2019","12","03","10:00",20,"스팀큐다리미","생활용품",59800,32058000,536
"34618","2019","12","03","10:20",10,"AAA 19 F/W 남성 트레킹화 3종","잡화",49800,5110000,103
"34619","2019","12","03","10:20",NA,"AAA 19 F/W 여성 트레킹화 3종","잡화",49800,1878000,38
"34620","2019","12","03","10:30",10,"AAA 19 F/W 남성 트레킹화 3종","잡화",49800,11263000,226
"34621","2019","12","03","10:30",NA,"AAA 19 F/W 여성 트레킹화 3종","잡화",49800,6753000,136
"34622","2019","12","03","10:40",10,"AAA 19 F/W 남성 트레킹화 3종","잡화",49800,13519000,271
"34623","2019","12","03","10:40",NA,"AAA 19 F/W 여성 트레킹화 3종","잡화",49800,8511000,171
"34624","2019","12","03","10:50",10,"AAA 19 F/W 남성 트레킹화 3종","잡화",49800,13162000,264
"34625","2019","12","03","10:50",NA,"AAA 19 F/W 여성 트레킹화 3종","잡화",49800,6905000,139
"34626","2019","12","03","11:00",10,"AAA 19 F/W 남성 트레킹화 3종","잡화",49800,13676000,275
"34627","2019","12","03","11:00",NA,"AAA 19 F/W 여성 트레킹화 3종","잡화",49800,8151000,164
"34628","2019","12","03","11:10",10,"AAA 19 F/W 남성 트레킹화 3종","잡화",49800,20506000,412
"34629","2019","12","03","11:10",NA,"AAA 19 F/W 여성 트레킹화 3종","잡화",49800,13234000,266
"34630","2019","12","03","11:20",20,"김정배 명인 젓갈세트 8통","농수축",39900,27200000,682
"34631","2019","12","03","11:40",20,"김정배 명인 젓갈세트 8통","농수축",39900,41349000,1036
"34632","2019","12","03","12:00",20,"김정배 명인 젓갈세트 8통","농수축",39900,51105000,1281
"34633","2019","12","03","13:20",20,"헤스티지 엘레나 라쿤양가죽 콤비 롱코트","의류",299000,15039000,50
"34634","2019","12","03","13:40",20,"헤스티지 엘레나 라쿤양가죽 콤비 롱코트","의류",299000,28392000,95
"34635","2019","12","03","14:00",20,"헤스티지 엘레나 라쿤양가죽 콤비 롱코트","의류",299000,56237000,188
"34636","2019","12","03","14:20",20,"오가닉뷰티 웜  레이스 코튼 란쥬세트","속옷",69900,15436000,221
"34637","2019","12","03","14:40",20,"오가닉뷰티 웜  레이스 코튼 란쥬세트","속옷",69900,31540000,451
"34638","2019","12","03","15:00",20,"오가닉뷰티 웜  레이스 코튼 란쥬세트","속옷",69900,38176000,546
"34639","2019","12","03","15:20",30,"[루이띠에] 18K 베르니아 주얼리 세트","잡화",2990000,13471000,5
"34640","2019","12","03","15:20",NA,"[루이띠에] 18K 베르니아 목걸이 팔찌 세트","잡화",2090000,6305000,3
"34641","2019","12","03","15:20",NA,"[루이띠에] 18K 베르니아 팔찌 반지 세트","잡화",2030000,NA,NA
"34642","2019","12","03","15:20",NA,"[루이띠에] 18K 베르니아 목걸이","잡화",790000,1231000,2
"34643","2019","12","03","15:20",NA,"[루이띠에] 18K 베르니아 팔찌","잡화",1350000,2071000,2
"34644","2019","12","03","15:20",NA,"[루이띠에] 18K 베르니아 귀걸이","잡화",490000,1369000,3
"34645","2019","12","03","15:20",NA,"[루이띠에] 18K 베르니아  반지","잡화",750000,5655000,8
"34646","2019","12","03","15:50",30,"[루이띠에] 18K 베르니아 주얼리 세트","잡화",2990000,35843000,12
"34647","2019","12","03","15:50",NA,"[루이띠에] 18K 베르니아 목걸이 팔찌 세트","잡화",2090000,NA,NA
"34648","2019","12","03","15:50",NA,"[루이띠에] 18K 베르니아 팔찌 반지 세트","잡화",2030000,NA,NA
"34649","2019","12","03","15:50",NA,"[루이띠에] 18K 베르니아 목걸이","잡화",790000,1231000,2
"34650","2019","12","03","15:50",NA,"[루이띠에] 18K 베르니아 팔찌","잡화",1350000,4090000,3
"34651","2019","12","03","15:50",NA,"[루이띠에] 18K 베르니아 귀걸이","잡화",490000,6642000,14
"34652","2019","12","03","15:50",NA,"[루이띠에] 18K 베르니아  반지","잡화",750000,NA,NA
"34653","2019","12","03","16:20",20,"현대어찬 손질갈치","농수축",36900,25335000,687
"34654","2019","12","03","16:40",20,"현대어찬 손질갈치","농수축",36900,27838000,754
"34655","2019","12","03","17:00",20,"현대어찬 손질갈치","농수축",36900,55500000,1504
"34656","2019","12","03","17:20",20,"임성근의 녹용도가니탕 풀세트","농수축",55900,34350000,614
"34657","2019","12","03","17:40",20,"임성근의 녹용도가니탕 풀세트","농수축",55900,46215000,827
"34658","2019","12","03","18:00",20,"임성근의 녹용도가니탕 풀세트","농수축",55900,65411000,1170
"34659","2019","12","03","18:20",20,"영산포숙성홍어회7팩","농수축",29900,51452000,1721
"34660","2019","12","03","18:40",20,"영산포숙성홍어회7팩","농수축",29900,73030000,2442
"34661","2019","12","03","19:00",20,"영산포숙성홍어회7팩","농수축",29900,53767000,1798
"34662","2019","12","03","19:20",20,"파격가 노비타 스마트 비데 무료설치","생활용품",189000,39205000,207
"34663","2019","12","03","19:40",20,"파격가 노비타 스마트 비데 무료설치","생활용품",189000,52150000,276
"34664","2019","12","03","20:00",20,"파격가 노비타 스마트 비데 무료설치","생활용품",189000,75452000,399
"34665","2019","12","03","20:20",20,"무이자 클란츠 멀티쿡","주방",64800,14322000,221
"34666","2019","12","03","20:20",NA,"일시불 클란츠 멀티쿡","주방",60800,25264000,416
"34667","2019","12","03","20:40",20,"무이자 클란츠 멀티쿡","주방",64800,25120000,388
"34668","2019","12","03","20:40",NA,"일시불 클란츠 멀티쿡","주방",60800,36904000,607
"34669","2019","12","03","21:00",20,"무이자 클란츠 멀티쿡","주방",64800,33760000,521
"34670","2019","12","03","21:00",NA,"일시불 클란츠 멀티쿡","주방",60800,49793000,819
"34671","2019","12","03","21:20",20,"일시불 LG전자 매직스페이스 냉장고","가전",1359000,29114000,21
"34672","2019","12","03","21:20",NA,"무이자 LG전자 매직스페이스 냉장고","가전",1499000,20127000,13
"34673","2019","12","03","21:40",20,"일시불 LG전자 매직스페이스 냉장고","가전",1359000,47333000,35
"34674","2019","12","03","21:40",NA,"무이자 LG전자 매직스페이스 냉장고","가전",1499000,64318000,43
"34675","2019","12","03","22:00",20,"일시불 LG전자 매직스페이스 냉장고","가전",1359000,83635000,62
"34676","2019","12","03","22:00",NA,"무이자 LG전자 매직스페이스 냉장고","가전",1499000,92322000,62
"34677","2019","12","03","22:20",20,"무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS)","주방",218000,16448000,75
"34678","2019","12","03","22:20",NA,"일시불 쿠쿠전기밥솥 10인용 (QS)","주방",208000,7870000,38
"34679","2019","12","03","22:20",NA,"무이자 쿠쿠전기밥솥 6인용(QS)","주방",208000,2393000,12
"34680","2019","12","03","22:20",NA,"일시불  쿠쿠전기밥솥 6인용(QS)","주방",198000,2279000,12
"34681","2019","12","03","22:40",20,"무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS)","주방",218000,20534000,94
"34682","2019","12","03","22:40",NA,"일시불 쿠쿠전기밥솥 10인용 (QS)","주방",208000,25065000,121
"34683","2019","12","03","22:40",NA,"무이자 쿠쿠전기밥솥 6인용(QS)","주방",208000,7866000,38
"34684","2019","12","03","22:40",NA,"일시불  쿠쿠전기밥솥 6인용(QS)","주방",198000,4516000,23
"34685","2019","12","03","23:00",20,"무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS)","주방",218000,40199000,184
"34686","2019","12","03","23:00",NA,"일시불 쿠쿠전기밥솥 10인용 (QS)","주방",208000,33681000,162
"34687","2019","12","03","23:00",NA,"무이자 쿠쿠전기밥솥 6인용(QS)","주방",208000,12563000,60
"34688","2019","12","03","23:00",NA,"일시불  쿠쿠전기밥솥 6인용(QS)","주방",198000,8232000,42
"34689","2019","12","03","23:20",20,"초특가 무이자 삼성 UHD TVUN75RU7150FXKR","가전",2660000,NA,NA
"34690","2019","12","03","23:20",NA,"초특가 일시불 삼성 UHD TVUN75RU7150FXKR","가전",2500000,13568000,5
"34691","2019","12","03","23:20",NA,"초특가 무이자 삼성 UHD TV UN65RU7150FXKR","가전",1620000,NA,NA
"34692","2019","12","03","23:20",NA,"초특가 일시불 삼성 UHD TV UN65RU7150FXKR","가전",1530000,4203000,3
"34693","2019","12","03","23:20",NA,"초특가 무이자 삼성 UHD TVUN55RU7150FXKR","가전",1110000,NA,NA
"34694","2019","12","03","23:20",NA,"초특가 일시불 삼성 UHD TVUN55RU7150FXKR","가전",1050000,NA,NA
"34695","2019","12","03","23:40",20,"초특가 무이자 삼성 UHD TVUN75RU7150FXKR","가전",2660000,NA,NA
"34696","2019","12","03","23:40",NA,"초특가 일시불 삼성 UHD TVUN75RU7150FXKR","가전",2500000,NA,NA
"34697","2019","12","03","23:40",NA,"초특가 무이자 삼성 UHD TV UN65RU7150FXKR","가전",1620000,8818000,5
"34698","2019","12","03","23:40",NA,"초특가 일시불 삼성 UHD TV UN65RU7150FXKR","가전",1530000,NA,NA
"34699","2019","12","03","23:40",NA,"초특가 무이자 삼성 UHD TVUN55RU7150FXKR","가전",1110000,3063000,3
"34700","2019","12","03","23:40",NA,"초특가 일시불 삼성 UHD TVUN55RU7150FXKR","가전",1050000,NA,NA
"34701","2019","12","04","0:00",20,"초특가 무이자 삼성 UHD TVUN75RU7150FXKR","가전",2660000,7243000,3
"34702","2019","12","04","0:00",NA,"초특가 일시불 삼성 UHD TVUN75RU7150FXKR","가전",2500000,6809000,3
"34703","2019","12","04","0:00",NA,"초특가 무이자 삼성 UHD TV UN65RU7150FXKR","가전",1620000,17531000,11
"34704","2019","12","04","0:00",NA,"초특가 일시불 삼성 UHD TV UN65RU7150FXKR","가전",1530000,4176000,3
"34705","2019","12","04","0:00",NA,"초특가 무이자 삼성 UHD TVUN55RU7150FXKR","가전",1110000,6022000,5
"34706","2019","12","04","0:00",NA,"초특가 일시불 삼성 UHD TVUN55RU7150FXKR","가전",1050000,5723000,5
"34707","2019","12","04","0:20",20,"비버리힐스폴로클럽 남성기초세트(골드+콜라겐)","이미용",39800,39692000,997
"34708","2019","12","04","0:40",20,"비버리힐스폴로클럽 남성기초세트(골드+콜라겐)","이미용",39800,50232000,1262
"34709","2019","12","04","1:00",20,"비버리힐스폴로클럽 남성기초세트(골드+콜라겐)","이미용",39800,42761000,1074
"34710","2019","12","04","1:20",20,"올바로 문어발 샤워기 1+1","생활용품",54900,8090000,147
"34711","2019","12","04","1:20",NA,"올바로 문어발 샤워기 1세트","생활용품",28900,4333000,150
"34712","2019","12","04","1:40",17,"올바로 문어발 샤워기 1+1","생활용품",54900,13018000,237
"34713","2019","12","04","1:40",NA,"올바로 문어발 샤워기 1세트","생활용품",28900,6647000,230
"34714","2019","12","04","2:00",20,"올바로 문어발 샤워기 1+1","생활용품",54900,17269000,315
"34715","2019","12","04","2:00",NA,"올바로 문어발 샤워기 1세트","생활용품",28900,6776000,234
"34716","2019","12","04","6:20",20,"더블모 어성초 샴푸","이미용",59800,15886000,266
"34717","2019","12","04","6:40",20,"더블모 어성초 샴푸","이미용",59800,28147000,471
"34718","2019","12","04","7:00",20,"더블모 어성초 샴푸","이미용",59800,53002000,886
"34719","2019","12","04","7:20",20,"뱅뱅 남성 본딩기모데님3종","의류",99000,8762000,89
"34720","2019","12","04","7:20",NA,"뱅뱅 여성 본딩기모데님3종","의류",99000,5994000,61
"34721","2019","12","04","7:40",20,"뱅뱅 남성 본딩기모데님3종","의류",99000,25419000,257
"34722","2019","12","04","7:40",NA,"뱅뱅 여성 본딩기모데님3종","의류",99000,13820000,140
"34723","2019","12","04","8:00",20,"뱅뱅 남성 본딩기모데님3종","의류",99000,29419000,297
"34724","2019","12","04","8:00",NA,"뱅뱅 여성 본딩기모데님3종","의류",99000,20612000,208
"34725","2019","12","04","8:20",20,"쓰임 마호가니 원목도마 4종 세트","주방",49000,21809000,445
"34726","2019","12","04","8:40",20,"쓰임 마호가니 원목도마 4종 세트","주방",49000,27383000,559
"34727","2019","12","04","9:00",20,"쓰임 마호가니 원목도마 4종 세트","주방",49000,40730000,831
"34728","2019","12","04","9:20",20,"참존 탑뉴스 지이링클 기초세트","이미용",59000,38963000,660
"34729","2019","12","04","9:40",20,"참존 탑뉴스 지이링클 기초세트","이미용",59000,50221000,851
"34730","2019","12","04","10:00",20,"참존 탑뉴스 지이링클 기초세트","이미용",59000,39426000,668
"34731","2019","12","04","10:20",20,"참존 탑뉴스 지이링클 기초세트","이미용",59000,58915000,999
"34732","2019","12","04","10:40",20,"한일 대용량 스텐 분쇄믹서기","주방",109800,24844000,226
"34733","2019","12","04","11:00",20,"한일 대용량 스텐 분쇄믹서기","주방",109800,54997000,501
"34734","2019","12","04","11:20",20,"한일 대용량 스텐 분쇄믹서기","주방",109800,70792000,645
"34735","2019","12","04","11:40",20,"비버리힐스폴로클럽 남성기초세트(골드+콜라겐)","이미용",39800,33990000,854
"34736","2019","12","04","12:00",20,"비버리힐스폴로클럽 남성기초세트(골드+콜라겐)","이미용",39800,58318000,1465
"34737","2019","12","04","13:20",10,"고칼슘검은콩두유48팩+호두아몬드 두유48팩","농수축",30900,16674000,540
"34738","2019","12","04","13:30",10,"고칼슘검은콩두유48팩+호두아몬드 두유48팩","농수축",30900,20605000,667
"34739","2019","12","04","13:40",10,"고칼슘검은콩두유48팩+호두아몬드 두유48팩","농수축",30900,24282000,786
"34740","2019","12","04","13:50",10,"고칼슘검은콩두유48팩+호두아몬드 두유48팩","농수축",30900,24732000,800
"34741","2019","12","04","14:00",10,"고칼슘검은콩두유48팩+호두아몬드 두유48팩","농수축",30900,20965000,678
"34742","2019","12","04","14:10",10,"고칼슘검은콩두유48팩+호두아몬드 두유48팩","농수축",30900,26933000,872
"34743","2019","12","04","14:20",20,"히트융 극세사 퍼융기모 남성 동내의 패키지","속옷",69900,13370000,191
"34744","2019","12","04","14:20",NA,"히트융 극세사 퍼융기모 여성 동내의 패키지","속옷",69900,6509000,93
"34745","2019","12","04","14:40",20,"히트융 극세사 퍼융기모 남성 동내의 패키지","속옷",69900,20669000,296
"34746","2019","12","04","14:40",NA,"히트융 극세사 퍼융기모 여성 동내의 패키지","속옷",69900,10482000,150
"34747","2019","12","04","15:00",20,"히트융 극세사 퍼융기모 남성 동내의 패키지","속옷",69900,34833000,498
"34748","2019","12","04","15:00",NA,"히트융 극세사 퍼융기모 여성 동내의 패키지","속옷",69900,15080000,216
"34749","2019","12","04","15:20",20,"실크테라피 오리지널 에센스 패키지","이미용",69900,26166000,374
"34750","2019","12","04","15:40",20,"실크테라피 오리지널 에센스 패키지","이미용",69900,33554000,480
"34751","2019","12","04","16:00",20,"실크테라피 오리지널 에센스 패키지","이미용",69900,40178000,575
"34752","2019","12","04","16:20",20,"AAB의 소곱창전골 800g x 8팩","농수축",55900,36855000,659
"34753","2019","12","04","16:40",20,"AAB의 소곱창전골 800g x 8팩","농수축",55900,36380000,651
"34754","2019","12","04","17:00",20,"AAB의 소곱창전골 800g x 8팩","농수축",55900,61705000,1104
"34755","2019","12","04","18:20",20,"피시원 국내산 햇 손질문어 7팩","농수축",49900,21881000,438
"34756","2019","12","04","18:40",20,"피시원 국내산 햇 손질문어 7팩","농수축",49900,35679000,715
"34757","2019","12","04","19:00",20,"피시원 국내산 햇 손질문어 7팩","농수축",49900,60029000,1203
"34758","2019","12","04","19:20",20,"푸마 스트레치 심리스 드로즈 11종","속옷",89000,29160000,328
"34759","2019","12","04","19:20",NA,"푸마 시그니처 코튼 트렁크 9종","속옷",89000,8781000,99
"34760","2019","12","04","19:20",NA,"푸마 코튼 언더탑 9종","속옷",89000,4398000,49
"34761","2019","12","04","19:40",20,"푸마 스트레치 심리스 드로즈 11종","속옷",89000,48599000,546
"34762","2019","12","04","19:40",NA,"푸마 시그니처 코튼 트렁크 9종","속옷",89000,6953000,78
"34763","2019","12","04","19:40",NA,"푸마 코튼 언더탑 9종","속옷",89000,2910000,33
"34764","2019","12","04","20:00",20,"푸마 스트레치 심리스 드로즈 11종","속옷",89000,56472000,635
"34765","2019","12","04","20:00",NA,"푸마 시그니처 코튼 트렁크 9종","속옷",89000,11994000,135
"34766","2019","12","04","20:00",NA,"푸마 코튼 언더탑 9종","속옷",89000,5490000,62
"34767","2019","12","04","20:20",20,"(일)장수흙침대 싱글","가구",1120000,11774000,11
"34768","2019","12","04","20:20",NA,"(무)장수흙침대 싱글","가구",1290000,2816000,2
"34769","2019","12","04","20:20",NA,"(일)장수흙침대 퀸","가구",1320000,19522000,15
"34770","2019","12","04","20:20",NA,"(무)장수흙침대 퀸","가구",1490000,NA,NA
"34771","2019","12","04","20:20",NA,"(일)장수 클래식 흙카우치","가구",1520000,3280000,2
"34772","2019","12","04","20:20",NA,"(무)장수 클래식 흙카우치","가구",1690000,NA,NA
"34773","2019","12","04","20:40",20,"(일)장수흙침대 싱글","가구",1120000,NA,NA
"34774","2019","12","04","20:40",NA,"(무)장수흙침대 싱글","가구",1290000,5524000,4
"34775","2019","12","04","20:40",NA,"(일)장수흙침대 퀸","가구",1320000,25264000,19
"34776","2019","12","04","20:40",NA,"(무)장수흙침대 퀸","가구",1490000,3216000,2
"34777","2019","12","04","20:40",NA,"(일)장수 클래식 흙카우치","가구",1520000,6540000,4
"34778","2019","12","04","20:40",NA,"(무)장수 클래식 흙카우치","가구",1690000,3645000,2
"34779","2019","12","04","21:00",20,"(일)장수흙침대 싱글","가구",1120000,16144000,14
"34780","2019","12","04","21:00",NA,"(무)장수흙침대 싱글","가구",1290000,8262000,6
"34781","2019","12","04","21:00",NA,"(일)장수흙침대 퀸","가구",1320000,72449000,55
"34782","2019","12","04","21:00",NA,"(무)장수흙침대 퀸","가구",1490000,15533000,10
"34783","2019","12","04","21:00",NA,"(일)장수 클래식 흙카우치","가구",1520000,19036000,13
"34784","2019","12","04","21:00",NA,"(무)장수 클래식 흙카우치","가구",1690000,3645000,2
"34785","2019","12","04","21:20",20,"LG전자 통돌이 세탁기 TR14WK1(화이트)","가전",489000,45202000,92
"34786","2019","12","04","21:40",20,"LG전자 통돌이 세탁기 TR14WK1(화이트)","가전",489000,89189000,182
"34787","2019","12","04","22:00",20,"LG전자 통돌이 세탁기 TR14WK1(화이트)","가전",489000,125168000,256
"34788","2019","12","04","22:20",20,"일시불 LG트롬 건조기 16kg RH16WN(화이트)","가전",1900000,NA,NA
"34789","2019","12","04","22:20",NA,"무이자 LG트롬 건조기 16kg RH16WN(화이트)","가전",1990000,12013000,6
"34790","2019","12","04","22:20",NA,"일시불 LG트롬 건조기 14kg RH14VN(실버)","가전",1800000,NA,NA
"34791","2019","12","04","22:20",NA,"무이자 LG트롬 건조기 14kg RH14VN(실버)","가전",1890000,NA,NA
"34792","2019","12","04","22:20",NA,"일시불 LG트롬 건조기 14kg RH14WN(화이트)","가전",1700000,NA,NA
"34793","2019","12","04","22:20",NA,"무이자 LG트롬 건조기 14kg RH14WN(화이트)","가전",1790000,5414000,3
"34794","2019","12","04","22:40",20,"일시불 LG트롬 건조기 16kg RH16WN(화이트)","가전",1900000,5745000,3
"34795","2019","12","04","22:40",NA,"무이자 LG트롬 건조기 16kg RH16WN(화이트)","가전",1990000,17949000,9
"34796","2019","12","04","22:40",NA,"일시불 LG트롬 건조기 14kg RH14VN(실버)","가전",1800000,NA,NA
"34797","2019","12","04","22:40",NA,"무이자 LG트롬 건조기 14kg RH14VN(실버)","가전",1890000,NA,NA
"34798","2019","12","04","22:40",NA,"일시불 LG트롬 건조기 14kg RH14WN(화이트)","가전",1700000,NA,NA
"34799","2019","12","04","22:40",NA,"무이자 LG트롬 건조기 14kg RH14WN(화이트)","가전",1790000,5414000,3
"34800","2019","12","04","23:00",20,"일시불 LG트롬 건조기 16kg RH16WN(화이트)","가전",1900000,17135000,9
"34801","2019","12","04","23:00",NA,"무이자 LG트롬 건조기 16kg RH16WN(화이트)","가전",1990000,29882000,15
"34802","2019","12","04","23:00",NA,"일시불 LG트롬 건조기 14kg RH14VN(실버)","가전",1800000,NA,NA
"34803","2019","12","04","23:00",NA,"무이자 LG트롬 건조기 14kg RH14VN(실버)","가전",1890000,NA,NA
"34804","2019","12","04","23:00",NA,"일시불 LG트롬 건조기 14kg RH14WN(화이트)","가전",1700000,NA,NA
"34805","2019","12","04","23:00",NA,"무이자 LG트롬 건조기 14kg RH14WN(화이트)","가전",1790000,NA,NA
"34806","2019","12","05","0:20",20,"헤스티지 엘레나 라쿤양가죽 콤비 롱코트","의류",299000,20145000,67
"34807","2019","12","05","0:40",20,"헤스티지 엘레나 라쿤양가죽 콤비 롱코트","의류",299000,41364000,138
"34808","2019","12","05","1:00",20,"헤스티지 엘레나 라쿤양가죽 콤비 롱코트","의류",299000,47779000,160
"34809","2019","12","05","1:20",20,"란체티 남성 융기모 히팅 동내의 패키지","속옷",59900,12240000,204
"34810","2019","12","05","1:20",NA,"란체티 여성 융기모 히팅 동내의 패키지","속옷",59900,4044000,68
"34811","2019","12","05","1:40",17,"란체티 남성 융기모 히팅 동내의 패키지","속옷",59900,15950000,266
"34812","2019","12","05","1:40",NA,"란체티 여성 융기모 히팅 동내의 패키지","속옷",59900,6865000,115
"34813","2019","12","05","2:00",20,"란체티 남성 융기모 히팅 동내의 패키지","속옷",59900,19653000,328
"34814","2019","12","05","2:00",NA,"란체티 여성 융기모 히팅 동내의 패키지","속옷",59900,9264000,155
"34815","2019","12","05","6:20",20,"크리스티나앤코 피치기모팬츠","의류",59000,12091000,205
"34816","2019","12","05","6:40",20,"크리스티나앤코 피치기모팬츠","의류",59000,18412000,312
"34817","2019","12","05","7:00",20,"크리스티나앤코 피치기모팬츠","의류",59000,35446000,601
"34818","2019","12","05","7:20",20,"[광동제약] 석류 100, 총 5박스","건강기능",69900,23771000,340
"34819","2019","12","05","7:40",20,"[광동제약] 석류 100, 총 5박스","건강기능",69900,23350000,334
"34820","2019","12","05","8:00",20,"[광동제약] 석류 100, 총 5박스","건강기능",69900,22267000,319
"34821","2019","12","05","8:20",20,"[VONIN]보닌 남성기초세트","이미용",54000,24355000,451
"34822","2019","12","05","8:40",20,"[VONIN]보닌 남성기초세트","이미용",54000,39014000,722
"34823","2019","12","05","9:00",20,"[VONIN]보닌 남성기초세트","이미용",54000,52056000,964
"34824","2019","12","05","9:20",20,"파뷔에 스페셜에디션 프라이팬세트","주방",59800,16854000,282
"34825","2019","12","05","9:40",20,"파뷔에 스페셜에디션 프라이팬세트","주방",59800,29255000,489
"34826","2019","12","05","10:00",20,"파뷔에 스페셜에디션 프라이팬세트","주방",59800,41012000,686
"34827","2019","12","05","10:20",20,"푸마 웜셀 퍼치마레깅스 3종","속옷",59000,25181000,427
"34828","2019","12","05","10:20",NA,"푸마 드라이셀 쉐이핑 레깅스 3종","속옷",59000,1359000,23
"34829","2019","12","05","10:40",20,"푸마 웜셀 퍼치마레깅스 3종","속옷",59000,39217000,665
"34830","2019","12","05","10:40",NA,"푸마 드라이셀 쉐이핑 레깅스 3종","속옷",59000,3750000,64
"34831","2019","12","05","11:00",20,"푸마 웜셀 퍼치마레깅스 3종","속옷",59000,45489000,771
"34832","2019","12","05","11:00",NA,"푸마 드라이셀 쉐이핑 레깅스 3종","속옷",59000,5941000,101
"34833","2019","12","05","11:20",20,"영산포숙성홍어회7팩","농수축",29900,35565000,1189
"34834","2019","12","05","11:40",20,"영산포숙성홍어회7팩","농수축",29900,54114000,1810
"34835","2019","12","05","12:00",20,"영산포숙성홍어회7팩","농수축",29900,54937000,1837
"34836","2019","12","05","12:20",20,"엘렌실라 에스까르고에센스 커버쿠션","이미용",39900,19779000,496
"34837","2019","12","05","12:40",20,"엘렌실라 에스까르고에센스 커버쿠션","이미용",39900,29912000,750
"34838","2019","12","05","13:00",20,"엘렌실라 에스까르고에센스 커버쿠션","이미용",39900,50043000,1254
"34839","2019","12","05","13:20",20,"네오젠 에이지큐어 원미닛 링클 리프트","이미용",59900,24448000,408
"34840","2019","12","05","13:40",20,"네오젠 에이지큐어 원미닛 링클 리프트","이미용",59900,36159000,604
"34841","2019","12","05","14:00",20,"네오젠 에이지큐어 원미닛 링클 리프트","이미용",59900,47731000,797
"34842","2019","12","05","14:20",20,"거창특등급사과 5kg+5kg","농수축",43900,5258000,120
"34843","2019","12","05","14:20",NA,"더커진거창특등급사과 5kg+5kg","농수축",49900,13157000,264
"34844","2019","12","05","14:40",20,"거창특등급사과 5kg+5kg","농수축",43900,10673000,243
"34845","2019","12","05","14:40",NA,"더커진거창특등급사과 5kg+5kg","농수축",49900,21679000,434
"34846","2019","12","05","15:00",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",58900,52542000,892
"34847","2019","12","05","15:20",20,"청정수산 완도활전복 中사이즈 17-18미(1kg이상!)","농수축",39900,29891000,749
"34848","2019","12","05","15:40",20,"청정수산 완도활전복 中사이즈 17-18미(1kg이상!)","농수축",39900,42325000,1061
"34849","2019","12","05","16:00",20,"청정수산 완도활전복 中사이즈 17-18미(1kg이상!)","농수축",39900,49011000,1228
"34850","2019","12","05","17:20",20,"AAC한우소머리곰탕양곰탕세트","농수축",49900,23833000,478
"34851","2019","12","05","17:20",NA,"AAC 한우소머리 곰탕","농수축",49900,8420000,169
"34852","2019","12","05","17:20",NA,"AAC 한우소머리양곰탕","농수축",49900,2273000,46
"34853","2019","12","05","17:40",20,"AAC한우소머리곰탕양곰탕세트","농수축",49900,40214000,806
"34854","2019","12","05","17:40",NA,"AAC 한우소머리 곰탕","농수축",49900,11524000,231
"34855","2019","12","05","17:40",NA,"AAC 한우소머리양곰탕","농수축",49900,3321000,67
"34856","2019","12","05","18:00",20,"AAC한우소머리곰탕양곰탕세트","농수축",49900,53984000,1082
"34857","2019","12","05","18:00",NA,"AAC 한우소머리 곰탕","농수축",49900,14660000,294
"34858","2019","12","05","18:00",NA,"AAC 한우소머리양곰탕","농수축",49900,6217000,125
"34859","2019","12","05","18:20",20,"(퀸+퀸)일월 품안애 온수매트","생활용품",248000,15096000,61
"34860","2019","12","05","18:20",NA,"(퀸+싱글)일월 품안애 온수매트","생활용품",218000,6933000,32
"34861","2019","12","05","18:20",NA,"(싱글+싱글)일월 품안애 온수매트","생활용품",198000,8420000,43
"34862","2019","12","05","18:20",NA,"(킹사이즈)일월 품안애 온수매트","생활용품",168000,5501000,33
"34863","2019","12","05","18:20",NA,"(퀸사이즈)일월 품안애 온수매트","생활용품",148000,4356000,29
"34864","2019","12","05","18:20",NA,"(싱글사이즈)일월 품안애 온수매트","생활용품",118000,3845000,33
"34865","2019","12","05","18:40",20,"(퀸+퀸)일월 품안애 온수매트","생활용품",248000,25738000,104
"34866","2019","12","05","18:40",NA,"(퀸+싱글)일월 품안애 온수매트","생활용품",218000,16984000,78
"34867","2019","12","05","18:40",NA,"(싱글+싱글)일월 품안애 온수매트","생활용품",198000,8298000,42
"34868","2019","12","05","18:40",NA,"(킹사이즈)일월 품안애 온수매트","생활용품",168000,1813000,11
"34869","2019","12","05","18:40",NA,"(퀸사이즈)일월 품안애 온수매트","생활용품",148000,7973000,54
"34870","2019","12","05","18:40",NA,"(싱글사이즈)일월 품안애 온수매트","생활용품",118000,7241000,61
"34871","2019","12","05","19:00",20,"(퀸+퀸)일월 품안애 온수매트","생활용품",248000,70271000,283
"34872","2019","12","05","19:00",NA,"(퀸+싱글)일월 품안애 온수매트","생활용품",218000,66646000,306
"34873","2019","12","05","19:00",NA,"(싱글+싱글)일월 품안애 온수매트","생활용품",198000,39030000,197
"34874","2019","12","05","19:00",NA,"(킹사이즈)일월 품안애 온수매트","생활용품",168000,21674000,129
"34875","2019","12","05","19:00",NA,"(퀸사이즈)일월 품안애 온수매트","생활용품",148000,29726000,201
"34876","2019","12","05","19:00",NA,"(싱글사이즈)일월 품안애 온수매트","생활용품",118000,27578000,234
"34877","2019","12","05","19:20",20,"테팔 에어포스 라이트 무선 청소기","생활용품",119000,41439000,348
